schema,global_trial_index,phase,condition,analysis_eligible,current_valid_go_rt_seconds,current_valid_go_log_rt,current_log_rt_support_robust_z,support_relative_slow,support_relative_slow_confidence,support_relative_slow_is_primary,support_relative_very_slow,support_relative_very_slow_confidence,support_relative_very_slow_is_primary,commission_error,omission_error,premature_response,too_fast_response,multiple_response,wrong_key_response,late_response,behavioral_failure_composite_v1,behavioral_failure_composite_v1_confidence,behavioral_failure_composite_v1_is_primary,previous_valid_go_rt_seconds,previous_valid_go_log_rt,rolling_log_rt_median_previous_5,rolling_log_rt_mad_previous_5,rolling_log_rt_median_previous_10,rolling_log_rt_mad_previous_10,rolling_log_rt_median_previous_20,rolling_log_rt_mad_previous_20,previous_primary_outcome,recent_commission_count,recent_omission_count,recent_behavioral_failure_count,trials_since_error,trials_since_no_go,time_since_previous_response,time_on_task_seconds,next_valid_go_trial_index,next_valid_go_trial_distance,next_valid_go_time_distance_seconds,next_valid_go_rt_seconds,next_valid_go_log_rt,next_log_rt_support_robust_z,next_valid_go_status,future_slow_any_next_3_valid_go_trials,future_very_slow_any_next_5_valid_go_trials,future_very_slow_any_next_5_valid_go_trials_confidence,future_very_slow_any_next_5_valid_go_trials_is_primary,future_commission_any_next_5_experimental_trials,future_omission_any_next_5_experimental_trials,future_behavioral_failure_any_next_5_experimental_trials,future_behavioral_failure_any_next_5_experimental_trials_confidence,future_behavioral_failure_any_next_5_experimental_trials_is_primary,future_target_maturity,target_maturity_trial,target_maturity_phase,available_at_support_complete,support_calibration_eligible_targets,trials_since_behavioral_failure,post_commission_trial,post_omission_trial,recovery_1_to_3_trials_after_behavioral_failure,reference_hash
eegle.dynamic_sart.labels.v2,15,query,no_go,1,,,,,low,1,,low_unattainable_by_design,0,0,0,0,0,0,0,0,0,low_unattainable_by_design,0,0.336206000065431,-1.0900312114523247,-1.3614468335199794,0.11487989950621658,-1.3824880325833435,0.0893798221413139,-1.3656716776745914,0.11065505535160458,correct_go,1,0,2,9,9,1.2577939999755472,156.5779999999795,16,1,1.5940000000409782,0.22773650009185076,-1.4795660197170173,-0.7550886666862172,available,0,0,low_unattainable_by_design,0,0,0,0,low_unattainable_by_design,0,"{""future_behavioral_failure_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":20},""future_commission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":20},""future_omission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":20},""future_slow_any_next_3_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":18},""future_very_slow_any_next_5_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":20},""next_log_rt_support_robust_z"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":16},""next_valid_go_log_rt"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":16},""next_valid_go_rt_seconds"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":16}}",20,query,0,[],9,0,0,0,e0265a7d5c08f78c252338c0dae3379748a6232faf49bfadd2d3d01335cda291
eegle.dynamic_sart.labels.v2,16,query,go,1,0.22773650009185076,-1.4795660197170173,-0.7550886666862172,0,low,1,0,low_unattainable_by_design,0,0,0,0,0,0,0,0,0,low_unattainable_by_design,0,0.336206000065431,-1.0900312114523247,-1.3614468335199794,0.11487989950621658,-1.3824880325833435,0.0893798221413139,-1.3656716776745914,0.11065505535160458,correct_no_go,1,0,2,10,1,2.8517940000165254,158.1720000000205,17,1,1.6089999999385327,0.25116159999743104,-1.3816587223255947,-0.10598977976695631,available,1,1,low_unattainable_by_design,0,0,0,1,low_unattainable_by_design,0,"{""future_behavioral_failure_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":21},""future_commission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":21},""future_omission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":21},""future_slow_any_next_3_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":19},""future_very_slow_any_next_5_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":21},""next_log_rt_support_robust_z"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":17},""next_valid_go_log_rt"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":17},""next_valid_go_rt_seconds"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":17}}",21,query,0,[],10,0,0,0,e0265a7d5c08f78c252338c0dae3379748a6232faf49bfadd2d3d01335cda291
eegle.dynamic_sart.labels.v2,17,query,go,1,0.25116159999743104,-1.3816587223255947,-0.10598977976695631,0,low,1,0,low_unattainable_by_design,0,0,0,0,0,0,0,0,0,low_unattainable_by_design,0,0.22773650009185076,-1.4795660197170173,-1.430086177686936,0.04947984203008127,-1.3957665056034578,0.08217987076814881,-1.3846004546606496,0.09334592171095701,correct_go,1,0,2,11,2,1.381263499846682,159.78099999995902,18,1,1.5940000000409782,0.2624838000629097,-1.337565912900907,0.18633361472207685,available,1,1,low_unattainable_by_design,0,0,0,1,low_unattainable_by_design,0,"{""future_behavioral_failure_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":22},""future_commission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":22},""future_omission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":22},""future_slow_any_next_3_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":20},""future_very_slow_any_next_5_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":22},""next_log_rt_support_robust_z"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":18},""next_valid_go_log_rt"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":18},""next_valid_go_rt_seconds"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":18}}",22,query,0,[],11,0,0,0,e0265a7d5c08f78c252338c0dae3379748a6232faf49bfadd2d3d01335cda291
eegle.dynamic_sart.labels.v2,18,query,go,1,0.2624838000629097,-1.337565912900907,0.18633361472207685,0,low,1,0,low_unattainable_by_design,0,0,0,0,0,0,0,0,0,low_unattainable_by_design,0,0.25116159999743104,-1.3816587223255947,-1.430086177686936,0.0484274553613413,-1.4058724500062654,0.07207392636534127,-1.3816587223255947,0.09466801070060127,correct_go,1,0,2,12,3,1.3428384000435472,161.375,19,1,1.6089999999385327,0.2940325001254678,-1.2240649731086162,0.9388141309488516,available,1,1,low_unattainable_by_design,0,0,0,1,low_unattainable_by_design,0,"{""future_behavioral_failure_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":23},""future_commission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":23},""future_omission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":23},""future_slow_any_next_3_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":21},""future_very_slow_any_next_5_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":23},""next_log_rt_support_robust_z"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":19},""next_valid_go_log_rt"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":19},""next_valid_go_rt_seconds"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":19}}",23,query,0,[],12,0,0,0,e0265a7d5c08f78c252338c0dae3379748a6232faf49bfadd2d3d01335cda291
eegle.dynamic_sart.labels.v2,19,query,go,1,0.2940325001254678,-1.2240649731086162,0.9388141309488516,1,low,1,0,low_unattainable_by_design,0,0,0,0,0,0,0,0,0,low_unattainable_by_design,0,0.2624838000629097,-1.337565912900907,-1.3816587223255947,0.0484274553613413,-1.371552777922787,0.10639359844881968,-1.373665200000093,0.09820265472456435,correct_go,1,0,2,13,4,1.346516199875623,162.98399999993853,20,1,1.5940000000409782,0.2312040999531746,-1.464454408979667,-0.6549027768647849,available,1,1,low_unattainable_by_design,0,0,0,1,low_unattainable_by_design,0,"{""future_behavioral_failure_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":24},""future_commission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":24},""future_omission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":24},""future_slow_any_next_3_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":22},""future_very_slow_any_next_5_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":24},""next_log_rt_support_robust_z"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":20},""next_valid_go_log_rt"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":20},""next_valid_go_rt_seconds"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":20}}",24,query,0,[],13,0,0,0,e0265a7d5c08f78c252338c0dae3379748a6232faf49bfadd2d3d01335cda291
eegle.dynamic_sart.labels.v2,20,query,go,1,0.2312040999531746,-1.464454408979667,-0.6549027768647849,0,low,1,0,low_unattainable_by_design,0,0,0,0,0,0,0,0,0,low_unattainable_by_design,0,0.2940325001254678,-1.2240649731086162,-1.337565912900907,0.11350093979229081,-1.3495063732104433,0.1261308799587899,-1.3656716776745914,0.11065505535160458,correct_go,1,0,2,14,5,1.2999674999155104,164.5779999999795,21,1,1.6870000001508743,0.7644037997815758,-0.2686590956948631,7.27289655491858,available,1,1,low_unattainable_by_design,0,0,0,1,low_unattainable_by_design,0,"{""future_behavioral_failure_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":25},""future_commission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":25},""future_omission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":25},""future_slow_any_next_3_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":23},""future_very_slow_any_next_5_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":25},""next_log_rt_support_robust_z"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":21},""next_valid_go_log_rt"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":21},""next_valid_go_rt_seconds"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":21}}",25,query,0,[],14,0,0,0,e0265a7d5c08f78c252338c0dae3379748a6232faf49bfadd2d3d01335cda291
eegle.dynamic_sart.labels.v2,21,query,go,1,0.7644037997815758,-0.2686590956948631,7.27289655491858,1,low,1,1,low_unattainable_by_design,0,0,0,0,0,0,0,0,1,low_unattainable_by_design,0,0.2312040999531746,-1.464454408979667,-1.3816587223255947,0.08279568665407222,-1.371552777922787,0.09883779308014451,-1.373665200000093,0.09820265472456435,correct_go,1,0,2,15,6,1.4557959001976997,166.26500000013039,22,1,1.5939999998081475,0.2935638001654297,-1.2256602862826795,0.9282376363140107,available,1,0,low_unattainable_by_design,0,0,0,0,low_unattainable_by_design,0,"{""future_behavioral_failure_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":26},""future_commission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":26},""future_omission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":26},""future_slow_any_next_3_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":24},""future_very_slow_any_next_5_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":27},""next_log_rt_support_robust_z"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":22},""next_valid_go_log_rt"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":22},""next_valid_go_rt_seconds"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":22}}",27,query,0,[],15,0,0,0,e0265a7d5c08f78c252338c0dae3379748a6232faf49bfadd2d3d01335cda291
eegle.dynamic_sart.labels.v2,22,query,go,1,0.2935638001654297,-1.2256602862826795,0.9282376363140107,1,low,1,0,low_unattainable_by_design,0,0,0,0,0,0,0,0,0,low_unattainable_by_design,0,0.7644037997815758,-0.2686590956948631,-1.337565912900907,0.11350093979229081,-1.3596123176132509,0.11833405875835579,-1.3656716776745914,0.11065505535160458,correct_go,1,0,3,16,7,0.8295962000265718,167.85899999993853,23,1,1.5940000000409782,0.26623430009931326,-1.3233785304602528,0.28039212104270267,available,1,0,low_unattainable_by_design,0,0,0,0,low_unattainable_by_design,0,"{""future_behavioral_failure_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":27},""future_commission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":27},""future_omission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":27},""future_slow_any_next_3_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":25},""future_very_slow_any_next_5_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":28},""next_log_rt_support_robust_z"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":23},""next_valid_go_log_rt"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":23},""next_valid_go_rt_seconds"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":23}}",28,query,0,[],1,0,0,1,e0265a7d5c08f78c252338c0dae3379748a6232faf49bfadd2d3d01335cda291
eegle.dynamic_sart.labels.v2,23,query,go,1,0.26623430009931326,-1.3233785304602528,0.28039212104270267,0,low,1,0,low_unattainable_by_design,0,0,0,0,0,0,0,0,0,low_unattainable_by_design,0,0.2935638001654297,-1.2256602862826795,-1.2256602862826795,0.11190562661822745,-1.3596123176132509,0.11833405875835579,-1.3635592555972855,0.11438712077432112,correct_go,1,0,2,17,8,1.3004361998755485,169.4529999999795,24,1,1.5940000000409782,0.24122469988651574,-1.4220264151991053,-0.37361665957898005,available,1,0,low_unattainable_by_design,0,0,0,0,low_unattainable_by_design,0,"{""future_behavioral_failure_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":28},""future_commission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":28},""future_omission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":28},""future_slow_any_next_3_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":27},""future_very_slow_any_next_5_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":29},""next_log_rt_support_robust_z"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":24},""next_valid_go_log_rt"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":24},""next_valid_go_rt_seconds"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":24}}",29,query,0,[],2,0,0,1,e0265a7d5c08f78c252338c0dae3379748a6232faf49bfadd2d3d01335cda291
eegle.dynamic_sart.labels.v2,24,query,go,1,0.24122469988651574,-1.4220264151991053,-0.37361665957898005,0,low,1,0,low_unattainable_by_design,0,0,0,0,0,0,0,0,0,low_unattainable_by_design,0,0.26623430009931326,-1.3233785304602528,-1.2256602862826795,0.09771824417757324,-1.33047222168058,0.10560959198493214,-1.3495063732104433,0.12087434507021966,correct_go,1,0,2,18,9,1.327765699941665,171.0470000000205,25,1,1.6089999999385327,0.32295350008644164,-1.1302469287037635,1.5608023771637523,available,1,0,low_unattainable_by_design,0,0,0,0,low_unattainable_by_design,0,"{""future_behavioral_failure_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":29},""future_commission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":29},""future_omission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":29},""future_slow_any_next_3_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":28},""future_very_slow_any_next_5_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":30},""next_log_rt_support_robust_z"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":25},""next_valid_go_log_rt"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":25},""next_valid_go_rt_seconds"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":25}}",30,query,0,[],3,0,0,1,e0265a7d5c08f78c252338c0dae3379748a6232faf49bfadd2d3d01335cda291
eegle.dynamic_sart.labels.v2,25,query,go,1,0.32295350008644164,-1.1302469287037635,1.5608023771637523,1,low,1,0,low_unattainable_by_design,0,0,0,0,0,0,0,0,0,low_unattainable_by_design,0,0.24122469988651574,-1.4220264151991053,-1.3233785304602528,0.09864788473885255,-1.33047222168058,0.10560959198493214,-1.3635592555972855,0.10237243710410737,correct_go,1,0,2,19,10,1.367775300052017,172.65599999995902,27,2,3.219000000040978,0.2346715999301523,-1.4495681892835464,-0.5562111686534242,available,0,,low_unattainable_by_design,0,0,0,0,low_unattainable_by_design,0,"{""future_behavioral_failure_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":30},""future_commission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":30},""future_omission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":30},""future_slow_any_next_3_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":29},""future_very_slow_any_next_5_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""next_log_rt_support_robust_z"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":27},""next_valid_go_log_rt"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":27},""next_valid_go_rt_seconds"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":27}}",30,query,0,[],4,0,0,0,e0265a7d5c08f78c252338c0dae3379748a6232faf49bfadd2d3d01335cda291
eegle.dynamic_sart.labels.v2,26,query,no_go,1,,,,,low,1,,low_unattainable_by_design,0,0,0,0,0,0,0,0,0,low_unattainable_by_design,0,0.32295350008644164,-1.1302469287037635,-1.2256602862826795,0.09771824417757324,-1.33047222168058,0.10560959198493214,-1.3495063732104433,0.12087434507021966,correct_go,1,0,2,20,11,1.2710464999545366,174.25,27,1,1.625,0.2346715999301523,-1.4495681892835464,-0.5562111686534242,available,0,,low_unattainable_by_design,0,,,,low_unattainable_by_design,0,"{""future_behavioral_failure_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""future_commission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""future_omission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""future_slow_any_next_3_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":29},""future_very_slow_any_next_5_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""next_log_rt_support_robust_z"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":27},""next_valid_go_log_rt"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":27},""next_valid_go_rt_seconds"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":27}}",29,query,0,[],5,0,0,0,e0265a7d5c08f78c252338c0dae3379748a6232faf49bfadd2d3d01335cda291
eegle.dynamic_sart.labels.v2,27,query,go,1,0.2346715999301523,-1.4495681892835464,-0.5562111686534242,0,low,1,0,low_unattainable_by_design,0,0,0,0,0,0,0,0,0,low_unattainable_by_design,0,0.32295350008644164,-1.1302469287037635,-1.2256602862826795,0.09771824417757324,-1.33047222168058,0.10560959198493214,-1.3495063732104433,0.12087434507021966,correct_no_go,0,0,1,21,1,2.8960464999545366,175.875,28,1,1.6089999999385327,0.21104990015737712,-1.5556606798294241,-1.259575671183902,available,0,,low_unattainable_by_design,0,,,,low_unattainable_by_design,0,"{""future_behavioral_failure_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""future_commission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""future_omission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""future_slow_any_next_3_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":30},""future_very_slow_any_next_5_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""next_log_rt_support_robust_z"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":28},""next_valid_go_log_rt"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":28},""next_valid_go_rt_seconds"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":28}}",30,query,0,[],6,0,0,0,e0265a7d5c08f78c252338c0dae3379748a6232faf49bfadd2d3d01335cda291
eegle.dynamic_sart.labels.v2,28,query,go,1,0.21104990015737712,-1.5556606798294241,-1.259575671183902,0,low,1,0,low_unattainable_by_design,0,0,0,0,0,0,0,0,0,low_unattainable_by_design,0,0.2346715999301523,-1.4495681892835464,-1.3233785304602528,0.09864788473885255,-1.33047222168058,0.10560959198493214,-1.3495063732104433,0.12087434507021966,correct_go,0,0,1,22,2,1.3743284000083804,177.48399999993853,29,1,1.5940000000409782,0.23706419998779893,-1.4394242885055324,-0.48895985154572585,available,,,low_unattainable_by_design,0,,,,low_unattainable_by_design,0,"{""future_behavioral_failure_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""future_commission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""future_omission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""future_slow_any_next_3_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""future_very_slow_any_next_5_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""next_log_rt_support_robust_z"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":29},""next_valid_go_log_rt"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":29},""next_valid_go_rt_seconds"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":29}}",29,query,0,[],7,0,0,0,e0265a7d5c08f78c252338c0dae3379748a6232faf49bfadd2d3d01335cda291
eegle.dynamic_sart.labels.v2,29,query,go,1,0.23706419998779893,-1.4394242885055324,-0.48895985154572585,0,low,1,0,low_unattainable_by_design,0,0,0,0,0,0,0,0,0,low_unattainable_by_design,0,0.21104990015737712,-1.5556606798294241,-1.4220264151991053,0.09864788473885255,-1.33047222168058,0.1127516080874651,-1.371552777922787,0.10639359844881968,correct_go,0,0,1,23,3,1.382950099883601,179.0779999999795,30,1,1.5940000000409782,0.22664289991371334,-1.484379628299441,-0.7870015889725388,available,,,low_unattainable_by_design,0,,,,low_unattainable_by_design,0,"{""future_behavioral_failure_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""future_commission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""future_omission_any_next_5_experimental_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""future_slow_any_next_3_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""future_very_slow_any_next_5_valid_go_trials"":{""available_at_support_complete"":false,""target_maturity_phase"":null,""target_maturity_trial"":null},""next_log_rt_support_robust_z"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":30},""next_valid_go_log_rt"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":30},""next_valid_go_rt_seconds"":{""available_at_support_complete"":false,""target_maturity_phase"":""query"",""target_maturity_trial"":30}}",30,query,0,[],8,0,0,0,e0265a7d5c08f78c252338c0dae3379748a6232faf49bfadd2d3d01335cda291
