marker_label,lsl_timestamp,local_received_lsl_timestamp
dynamic_sart_stimulus_offset__v=1__trial=-50__condition=go__digit=5__block=-2__phase=practice__practice=1,1399273.151397800,1399273.151797800
dynamic_sart_response_window_close__v=1__trial=-50__condition=go__digit=5__block=-2__phase=practice__practice=1,1399274.506330600,1399274.506872500
dynamic_sart_trial_complete__v=1__trial=-50__condition=go__digit=5__block=-2__phase=practice__practice=1,1399274.506330600,1399274.512456200
dynamic_sart_stimulus_onset__v=1__trial=-51__condition=go__digit=4__block=-2__phase=practice__practice=1,1399274.898017900,1399274.898558900
dynamic_sart_stimulus_offset__v=1__trial=-51__condition=go__digit=4__block=-2__phase=practice__practice=1,1399275.150459400,1399275.150859000
dynamic_sart_response_window_close__v=1__trial=-51__condition=go__digit=4__block=-2__phase=practice__practice=1,1399276.507533400,1399276.507834400
dynamic_sart_trial_complete__v=1__trial=-51__condition=go__digit=4__block=-2__phase=practice__practice=1,1399276.507533400,1399276.515542400
dynamic_sart_stimulus_onset__v=1__trial=-52__condition=no_go__digit=3__block=-2__phase=practice__practice=1,1399276.906943600,1399276.907295000
dynamic_sart_stimulus_offset__v=1__trial=-52__condition=no_go__digit=3__block=-2__phase=practice__practice=1,1399277.166884800,1399277.167218000
dynamic_sart_response_window_close__v=1__trial=-52__condition=no_go__digit=3__block=-2__phase=practice__practice=1,1399278.506838800,1399278.507443800
dynamic_sart_trial_complete__v=1__trial=-52__condition=no_go__digit=3__block=-2__phase=practice__practice=1,1399278.506838800,1399278.513066900
dynamic_sart_stimulus_onset__v=1__trial=-53__condition=go__digit=0__block=-2__phase=practice__practice=1,1399278.898539600,1399278.899299300
dynamic_sart_stimulus_offset__v=1__trial=-53__condition=go__digit=0__block=-2__phase=practice__practice=1,1399279.153715200,1399279.153924400
dynamic_sart_response_window_close__v=1__trial=-53__condition=go__digit=0__block=-2__phase=practice__practice=1,1399280.508159000,1399280.508476900
dynamic_sart_trial_complete__v=1__trial=-53__condition=go__digit=0__block=-2__phase=practice__practice=1,1399280.508159000,1399280.513826100
dynamic_sart_stimulus_onset__v=1__trial=-54__condition=no_go__digit=3__block=-2__phase=practice__practice=1,1399280.908055600,1399280.908423600
dynamic_sart_stimulus_offset__v=1__trial=-54__condition=no_go__digit=3__block=-2__phase=practice__practice=1,1399281.165257100,1399281.165525200
dynamic_sart_response_window_close__v=1__trial=-54__condition=no_go__digit=3__block=-2__phase=practice__practice=1,1399282.506403900,1399282.506724000
dynamic_sart_trial_complete__v=1__trial=-54__condition=no_go__digit=3__block=-2__phase=practice__practice=1,1399282.506403900,1399282.512747700
dynamic_sart_stimulus_onset__v=1__trial=-55__condition=go__digit=9__block=-2__phase=practice__practice=1,1399282.892970600,1399282.893200800
dynamic_sart_stimulus_offset__v=1__trial=-55__condition=go__digit=9__block=-2__phase=practice__practice=1,1399283.148112500,1399283.148481100
dynamic_sart_response_window_close__v=1__trial=-55__condition=go__digit=9__block=-2__phase=practice__practice=1,1399284.506576100,1399284.506880900
dynamic_sart_trial_complete__v=1__trial=-55__condition=go__digit=9__block=-2__phase=practice__practice=1,1399284.506576100,1399284.511704100
dynamic_sart_stimulus_onset__v=1__trial=-56__condition=go__digit=7__block=-2__phase=practice__practice=1,1399284.893950000,1399284.894204600
dynamic_sart_stimulus_offset__v=1__trial=-56__condition=go__digit=7__block=-2__phase=practice__practice=1,1399285.148465900,1399285.148906800
dynamic_sart_response_window_close__v=1__trial=-56__condition=go__digit=7__block=-2__phase=practice__practice=1,1399286.509077200,1399286.509264400
dynamic_sart_trial_complete__v=1__trial=-56__condition=go__digit=7__block=-2__phase=practice__practice=1,1399286.509077200,1399286.517752400
dynamic_sart_stimulus_onset__v=1__trial=-57__condition=go__digit=6__block=-2__phase=practice__practice=1,1399286.906378700,1399286.906952300
dynamic_sart_stimulus_offset__v=1__trial=-57__condition=go__digit=6__block=-2__phase=practice__practice=1,1399287.167241800,1399287.167573900
dynamic_sart_response_window_close__v=1__trial=-57__condition=go__digit=6__block=-2__phase=practice__practice=1,1399288.506613500,1399288.506835900
dynamic_sart_trial_complete__v=1__trial=-57__condition=go__digit=6__block=-2__phase=practice__practice=1,1399288.506613500,1399288.513093200
dynamic_sart_stimulus_onset__v=1__trial=-58__condition=go__digit=2__block=-2__phase=practice__practice=1,1399288.891046100,1399288.891493700
dynamic_sart_stimulus_offset__v=1__trial=-58__condition=go__digit=2__block=-2__phase=practice__practice=1,1399289.149125600,1399289.149350500
dynamic_sart_response_window_close__v=1__trial=-58__condition=go__digit=2__block=-2__phase=practice__practice=1,1399290.506692200,1399290.506976000
dynamic_sart_trial_complete__v=1__trial=-58__condition=go__digit=2__block=-2__phase=practice__practice=1,1399290.506692200,1399290.512783800
dynamic_sart_stimulus_onset__v=1__trial=-59__condition=go__digit=5__block=-2__phase=practice__practice=1,1399290.897858600,1399290.898234300
dynamic_sart_stimulus_offset__v=1__trial=-59__condition=go__digit=5__block=-2__phase=practice__practice=1,1399291.148012100,1399291.148272400
dynamic_sart_response_window_close__v=1__trial=-59__condition=go__digit=5__block=-2__phase=practice__practice=1,1399292.506369900,1399292.506663700
dynamic_sart_trial_complete__v=1__trial=-59__condition=go__digit=5__block=-2__phase=practice__practice=1,1399292.506369900,1399292.512633600
dynamic_sart_stimulus_onset__v=1__trial=-60__condition=go__digit=8__block=-2__phase=practice__practice=1,1399292.897935400,1399292.898133600
dynamic_sart_stimulus_offset__v=1__trial=-60__condition=go__digit=8__block=-2__phase=practice__practice=1,1399293.150814300,1399293.151182800
dynamic_sart_response_window_close__v=1__trial=-60__condition=go__digit=8__block=-2__phase=practice__practice=1,1399294.506366700,1399294.506671800
dynamic_sart_trial_complete__v=1__trial=-60__condition=go__digit=8__block=-2__phase=practice__practice=1,1399294.506366700,1399294.512505100
dynamic_sart_practice_end,1399294.903193500,1399294.903394900
dynamic_sart_countdown_start,1399294.909993400,1399294.910328100
dynamic_sart_countdown_step__step=1__value=5,1399294.942919200,1399294.943244400
dynamic_sart_countdown_step__step=2__value=4,1399295.961818600,1399295.962086000
dynamic_sart_countdown_step__step=3__value=3,1399296.989795100,1399296.990058200
dynamic_sart_countdown_step__step=4__value=2,1399298.022982700,1399298.023336400
dynamic_sart_countdown_step__step=5__value=1,1399299.040380700,1399299.040661000
dynamic_sart_countdown_step__step=6__value=GO,1399300.074316200,1399300.074577800
dynamic_sart_countdown_end,1399301.077090500,1399301.077396300
dynamic_sart_block_start__block=1__phase=support,1399301.083367400,1399301.083490600
dynamic_sart_stimulus_onset__v=1__trial=1__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1399301.107877000,1399301.108231000
dynamic_sart_stimulus_offset__v=1__trial=1__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1399301.367296600,1399301.367762400
dynamic_sart_response_window_close__v=1__trial=1__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1399302.706837000,1399302.707155600
dynamic_sart_stimulus_onset__v=1__trial=2__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1399302.706879000,1399302.707341100
dynamic_sart_trial_complete__v=1__trial=1__condition=go__digit=1__block=1__phase=support__segment=session1_main__practice=0,1399302.706837000,1399302.713073600
dynamic_sart_stimulus_offset__v=1__trial=2__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1399302.956141700,1399302.956735500
dynamic_sart_response_window_close__v=1__trial=2__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1399304.306512900,1399304.307063200
dynamic_sart_stimulus_onset__v=1__trial=3__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1399304.306558100,1399304.307247900
dynamic_sart_trial_complete__v=1__trial=2__condition=go__digit=5__block=1__phase=support__segment=session1_main__practice=0,1399304.306512900,1399304.312937000
dynamic_sart_stimulus_offset__v=1__trial=3__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1399304.547952700,1399304.548455800
dynamic_sart_response_window_close__v=1__trial=3__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1399305.897956500,1399305.898778700
dynamic_sart_stimulus_onset__v=1__trial=4__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1399305.897996000,1399305.898958400
dynamic_sart_trial_complete__v=1__trial=3__condition=go__digit=9__block=1__phase=support__segment=session1_main__practice=0,1399305.897956500,1399305.904389000
dynamic_sart_stimulus_offset__v=1__trial=4__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1399306.148084500,1399306.148588900
dynamic_sart_response_window_close__v=1__trial=4__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1399307.506306500,1399307.506626100
dynamic_sart_stimulus_onset__v=1__trial=5__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1399307.506353300,1399307.506823200
dynamic_sart_trial_complete__v=1__trial=4__condition=go__digit=8__block=1__phase=support__segment=session1_main__practice=0,1399307.506306500,1399307.516507000
dynamic_sart_stimulus_offset__v=1__trial=5__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1399307.757116700,1399307.757323800
dynamic_sart_response_window_close__v=1__trial=5__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1399309.098128000,1399309.098364400
dynamic_sart_stimulus_onset__v=1__trial=6__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1399309.098166100,1399309.098533700
dynamic_sart_trial_complete__v=1__trial=5__condition=go__digit=0__block=1__phase=support__segment=session1_main__practice=0,1399309.098128000,1399309.104798600
dynamic_sart_stimulus_offset__v=1__trial=6__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1399309.348161500,1399309.348638300
dynamic_sart_response_window_close__v=1__trial=6__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1399310.690713200,1399310.691026800
dynamic_sart_stimulus_onset__v=1__trial=7__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1399310.690755400,1399310.691199700
dynamic_sart_trial_complete__v=1__trial=6__condition=no_go__digit=3__block=1__phase=support__segment=session1_main__practice=0,1399310.690713200,1399310.697462900
dynamic_sart_stimulus_offset__v=1__trial=7__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1399310.948502300,1399310.948978400
dynamic_sart_response_window_close__v=1__trial=7__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1399312.298462800,1399312.298759600
dynamic_sart_stimulus_onset__v=1__trial=8__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1399312.298505700,1399312.298945600
dynamic_sart_trial_complete__v=1__trial=7__condition=go__digit=7__block=1__phase=support__segment=session1_main__practice=0,1399312.298462800,1399312.304939100
dynamic_sart_stimulus_offset__v=1__trial=8__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1399312.548227000,1399312.548421800
dynamic_sart_response_window_close__v=1__trial=8__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1399313.898412900,1399313.898722300
dynamic_sart_stimulus_onset__v=1__trial=9__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1399313.898456100,1399313.898895200
dynamic_sart_trial_complete__v=1__trial=8__condition=go__digit=2__block=1__phase=support__segment=session1_main__practice=0,1399313.898412900,1399313.904843400
dynamic_sart_stimulus_offset__v=1__trial=9__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1399314.148350200,1399314.148602100
dynamic_sart_response_window_close__v=1__trial=9__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1399315.507121500,1399315.507430000
dynamic_sart_stimulus_onset__v=1__trial=10__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1399315.507160800,1399315.507617500
dynamic_sart_trial_complete__v=1__trial=9__condition=go__digit=6__block=1__phase=support__segment=session1_main__practice=0,1399315.507121500,1399315.513568600
dynamic_sart_stimulus_offset__v=1__trial=10__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1399315.763705400,1399315.764233000
dynamic_sart_response_window_close__v=1__trial=10__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1399317.098304300,1399317.098595000
dynamic_sart_trial_complete__v=1__trial=10__condition=go__digit=4__block=1__phase=support__segment=session1_main__practice=0,1399317.098304300,1399317.104414600
dynamic_sart_block_end__block=1__phase=support,1399317.108101900,1399317.108247100
dynamic_sart_support_complete,1399317.179512600,1399317.179730200
dynamic_sart_block_start__block=2__phase=query,1399317.184209600,1399317.184386300
dynamic_sart_stimulus_onset__v=1__trial=11__condition=go__digit=4__block=2__phase=query__segment=session1_main__practice=0,1399317.210123700,1399317.210509100
dynamic_sart_stimulus_offset__v=1__trial=11__condition=go__digit=4__block=2__phase=query__segment=session1_main__practice=0,1399317.457181400,1399317.457770900
dynamic_sart_response_window_close__v=1__trial=11__condition=go__digit=4__block=2__phase=query__segment=session1_main__practice=0,1399318.809081000,1399318.809436200
dynamic_sart_stimulus_onset__v=1__trial=12__condition=go__digit=2__block=2__phase=query__segment=session1_main__practice=0,1399318.809122900,1399318.809617900
dynamic_sart_trial_complete__v=1__trial=11__condition=go__digit=4__block=2__phase=query__segment=session1_main__practice=0,1399318.809081000,1399318.815885500
dynamic_sart_stimulus_offset__v=1__trial=12__condition=go__digit=2__block=2__phase=query__segment=session1_main__practice=0,1399319.050692100,1399319.051277300
dynamic_sart_response_window_close__v=1__trial=12__condition=go__digit=2__block=2__phase=query__segment=session1_main__practice=0,1399320.399197500,1399320.399504200
dynamic_sart_stimulus_onset__v=1__trial=13__condition=go__digit=1__block=2__phase=query__segment=session1_main__practice=0,1399320.399237900,1399320.399665700
dynamic_sart_trial_complete__v=1__trial=12__condition=go__digit=2__block=2__phase=query__segment=session1_main__practice=0,1399320.399197500,1399320.405317700
dynamic_sart_stimulus_offset__v=1__trial=13__condition=go__digit=1__block=2__phase=query__segment=session1_main__practice=0,1399320.650620600,1399320.651200000
dynamic_sart_response_window_close__v=1__trial=13__condition=go__digit=1__block=2__phase=query__segment=session1_main__practice=0,1399322.008639200,1399322.008943500
dynamic_sart_stimulus_onset__v=1__trial=14__condition=go__digit=5__block=2__phase=query__segment=session1_main__practice=0,1399322.008681700,1399322.009123900
dynamic_sart_trial_complete__v=1__trial=13__condition=go__digit=1__block=2__phase=query__segment=session1_main__practice=0,1399322.008639200,1399322.015246800
dynamic_sart_stimulus_offset__v=1__trial=14__condition=go__digit=5__block=2__phase=query__segment=session1_main__practice=0,1399322.256560900,1399322.257142500
dynamic_sart_response_window_close__v=1__trial=14__condition=go__digit=5__block=2__phase=query__segment=session1_main__practice=0,1399323.598496800,1399323.598838100
dynamic_sart_stimulus_onset__v=1__trial=15__condition=no_go__digit=3__block=2__phase=query__segment=session1_main__practice=0,1399323.598540300,1399323.599041300
dynamic_sart_trial_complete__v=1__trial=14__condition=go__digit=5__block=2__phase=query__segment=session1_main__practice=0,1399323.598496800,1399323.604296100
dynamic_sart_stimulus_offset__v=1__trial=15__condition=no_go__digit=3__block=2__phase=query__segment=session1_main__practice=0,1399323.848257600,1399323.848870300
dynamic_sart_response_window_close__v=1__trial=15__condition=no_go__digit=3__block=2__phase=query__segment=session1_main__practice=0,1399325.189715600,1399325.190047800
dynamic_sart_stimulus_onset__v=1__trial=16__condition=go__digit=9__block=2__phase=query__segment=session1_main__practice=0,1399325.189754900,1399325.190333600
dynamic_sart_trial_complete__v=1__trial=15__condition=no_go__digit=3__block=2__phase=query__segment=session1_main__practice=0,1399325.189715600,1399325.196920400
dynamic_sart_stimulus_offset__v=1__trial=16__condition=go__digit=9__block=2__phase=query__segment=session1_main__practice=0,1399325.441506100,1399325.442095600
dynamic_sart_response_window_close__v=1__trial=16__condition=go__digit=9__block=2__phase=query__segment=session1_main__practice=0,1399326.799114700,1399326.799450300
dynamic_sart_stimulus_onset__v=1__trial=17__condition=go__digit=0__block=2__phase=query__segment=session1_main__practice=0,1399326.799154400,1399326.799642500
dynamic_sart_trial_complete__v=1__trial=16__condition=go__digit=9__block=2__phase=query__segment=session1_main__practice=0,1399326.799114700,1399326.805610000
dynamic_sart_stimulus_offset__v=1__trial=17__condition=go__digit=0__block=2__phase=query__segment=session1_main__practice=0,1399327.056282600,1399327.056542900
dynamic_sart_response_window_close__v=1__trial=17__condition=go__digit=0__block=2__phase=query__segment=session1_main__practice=0,1399328.399044800,1399328.399360000
dynamic_sart_stimulus_onset__v=1__trial=18__condition=go__digit=6__block=2__phase=query__segment=session1_main__practice=0,1399328.399088100,1399328.399606300
dynamic_sart_trial_complete__v=1__trial=17__condition=go__digit=0__block=2__phase=query__segment=session1_main__practice=0,1399328.399044800,1399328.408762400
dynamic_sart_stimulus_offset__v=1__trial=18__condition=go__digit=6__block=2__phase=query__segment=session1_main__practice=0,1399328.650475600,1399328.651064000
dynamic_sart_response_window_close__v=1__trial=18__condition=go__digit=6__block=2__phase=query__segment=session1_main__practice=0,1399330.010525500,1399330.010828000
dynamic_sart_stimulus_onset__v=1__trial=19__condition=go__digit=8__block=2__phase=query__segment=session1_main__practice=0,1399330.010567000,1399330.011004300
dynamic_sart_trial_complete__v=1__trial=18__condition=go__digit=6__block=2__phase=query__segment=session1_main__practice=0,1399330.010525500,1399330.017040200
dynamic_sart_stimulus_offset__v=1__trial=19__condition=go__digit=8__block=2__phase=query__segment=session1_main__practice=0,1399330.261456500,1399330.261657800
dynamic_sart_response_window_close__v=1__trial=19__condition=go__digit=8__block=2__phase=query__segment=session1_main__practice=0,1399331.597810600,1399331.598155700
dynamic_sart_stimulus_onset__v=1__trial=20__condition=go__digit=7__block=2__phase=query__segment=session1_main__practice=0,1399331.597850300,1399331.598396800
dynamic_sart_trial_complete__v=1__trial=19__condition=go__digit=8__block=2__phase=query__segment=session1_main__practice=0,1399331.597810600,1399331.604838200
dynamic_sart_stimulus_offset__v=1__trial=20__condition=go__digit=7__block=2__phase=query__segment=session1_main__practice=0,1399331.850996800,1399331.851346900
dynamic_sart_response_window_close__v=1__trial=20__condition=go__digit=7__block=2__phase=query__segment=session1_main__practice=0,1399333.189744200,1399333.190069300
dynamic_sart_trial_complete__v=1__trial=20__condition=go__digit=7__block=2__phase=query__segment=session1_main__practice=0,1399333.189744200,1399333.196415800
dynamic_sart_block_end__block=2__phase=query,1399333.200513000,1399333.200615800
dynamic_sart_break_start__block=2,1399333.237610900,1399333.237876600
dynamic_sart_break_end__block=2,1399333.258399400,1399333.258955000
dynamic_sart_block_start__block=3__phase=query,1399333.265040900,1399333.265233800
dynamic_sart_stimulus_onset__v=1__trial=21__condition=go__digit=9__block=3__phase=query__segment=session1_main__practice=0,1399333.293532400,1399333.293983200
dynamic_sart_stimulus_offset__v=1__trial=21__condition=go__digit=9__block=3__phase=query__segment=session1_main__practice=0,1399333.539621900,1399333.540096100
dynamic_sart_response_window_close__v=1__trial=21__condition=go__digit=9__block=3__phase=query__segment=session1_main__practice=0,1399334.882401600,1399334.882713000
dynamic_sart_stimulus_onset__v=1__trial=22__condition=go__digit=4__block=3__phase=query__segment=session1_main__practice=0,1399334.882445300,1399334.882860100
dynamic_sart_trial_complete__v=1__trial=21__condition=go__digit=9__block=3__phase=query__segment=session1_main__practice=0,1399334.882401600,1399334.889329100
dynamic_sart_stimulus_offset__v=1__trial=22__condition=go__digit=4__block=3__phase=query__segment=session1_main__practice=0,1399335.134463200,1399335.135021000
dynamic_sart_response_window_close__v=1__trial=22__condition=go__digit=4__block=3__phase=query__segment=session1_main__practice=0,1399336.473037300,1399336.473344200
dynamic_sart_stimulus_onset__v=1__trial=23__condition=go__digit=1__block=3__phase=query__segment=session1_main__practice=0,1399336.473078200,1399336.473536500
dynamic_sart_trial_complete__v=1__trial=22__condition=go__digit=4__block=3__phase=query__segment=session1_main__practice=0,1399336.473037300,1399336.479281700
dynamic_sart_stimulus_offset__v=1__trial=23__condition=go__digit=1__block=3__phase=query__segment=session1_main__practice=0,1399336.725480200,1399336.725962300
dynamic_sart_response_window_close__v=1__trial=23__condition=go__digit=1__block=3__phase=query__segment=session1_main__practice=0,1399338.065032100,1399338.065387300
dynamic_sart_stimulus_onset__v=1__trial=24__condition=go__digit=8__block=3__phase=query__segment=session1_main__practice=0,1399338.065080800,1399338.065573400
dynamic_sart_trial_complete__v=1__trial=23__condition=go__digit=1__block=3__phase=query__segment=session1_main__practice=0,1399338.065032100,1399338.071490900
dynamic_sart_stimulus_offset__v=1__trial=24__condition=go__digit=8__block=3__phase=query__segment=session1_main__practice=0,1399338.325971200,1399338.326433800
dynamic_sart_response_window_close__v=1__trial=24__condition=go__digit=8__block=3__phase=query__segment=session1_main__practice=0,1399339.683704700,1399339.684046100
dynamic_sart_stimulus_onset__v=1__trial=25__condition=go__digit=2__block=3__phase=query__segment=session1_main__practice=0,1399339.683751100,1399339.684264300
dynamic_sart_trial_complete__v=1__trial=24__condition=go__digit=8__block=3__phase=query__segment=session1_main__practice=0,1399339.683704700,1399339.693957500
dynamic_sart_stimulus_offset__v=1__trial=25__condition=go__digit=2__block=3__phase=query__segment=session1_main__practice=0,1399339.931236600,1399339.931707900
dynamic_sart_response_window_close__v=1__trial=25__condition=go__digit=2__block=3__phase=query__segment=session1_main__practice=0,1399341.277705300,1399341.278013700
dynamic_sart_stimulus_onset__v=1__trial=26__condition=no_go__digit=3__block=3__phase=query__segment=session1_main__practice=0,1399341.277751200,1399341.278169000
dynamic_sart_trial_complete__v=1__trial=25__condition=go__digit=2__block=3__phase=query__segment=session1_main__practice=0,1399341.277705300,1399341.284413800
dynamic_sart_stimulus_offset__v=1__trial=26__condition=no_go__digit=3__block=3__phase=query__segment=session1_main__practice=0,1399341.528198100,1399341.528686400
dynamic_sart_response_window_close__v=1__trial=26__condition=no_go__digit=3__block=3__phase=query__segment=session1_main__practice=0,1399342.888531500,1399342.888874700
dynamic_sart_stimulus_onset__v=1__trial=27__condition=go__digit=7__block=3__phase=query__segment=session1_main__practice=0,1399342.888575800,1399342.889083800
dynamic_sart_trial_complete__v=1__trial=26__condition=no_go__digit=3__block=3__phase=query__segment=session1_main__practice=0,1399342.888531500,1399342.895226600
dynamic_sart_stimulus_offset__v=1__trial=27__condition=go__digit=7__block=3__phase=query__segment=session1_main__practice=0,1399343.152670400,1399343.152868000
dynamic_sart_response_window_close__v=1__trial=27__condition=go__digit=7__block=3__phase=query__segment=session1_main__practice=0,1399344.506947300,1399344.507281100
dynamic_sart_stimulus_onset__v=1__trial=28__condition=go__digit=5__block=3__phase=query__segment=session1_main__practice=0,1399344.506994300,1399344.507491500
dynamic_sart_trial_complete__v=1__trial=27__condition=go__digit=7__block=3__phase=query__segment=session1_main__practice=0,1399344.506947300,1399344.513843700
dynamic_sart_stimulus_offset__v=1__trial=28__condition=go__digit=5__block=3__phase=query__segment=session1_main__practice=0,1399344.760791600,1399344.761279300
dynamic_sart_response_window_close__v=1__trial=28__condition=go__digit=5__block=3__phase=query__segment=session1_main__practice=0,1399346.099894000,1399346.100211200
dynamic_sart_stimulus_onset__v=1__trial=29__condition=go__digit=6__block=3__phase=query__segment=session1_main__practice=0,1399346.099936400,1399346.100360000
dynamic_sart_trial_complete__v=1__trial=28__condition=go__digit=5__block=3__phase=query__segment=session1_main__practice=0,1399346.099894000,1399346.106546400
dynamic_sart_stimulus_offset__v=1__trial=29__condition=go__digit=6__block=3__phase=query__segment=session1_main__practice=0,1399346.349261400,1399346.349913800
dynamic_sart_response_window_close__v=1__trial=29__condition=go__digit=6__block=3__phase=query__segment=session1_main__practice=0,1399347.696026900,1399347.696356600
dynamic_sart_stimulus_onset__v=1__trial=30__condition=go__digit=0__block=3__phase=query__segment=session1_main__practice=0,1399347.696069500,1399347.696577700
dynamic_sart_trial_complete__v=1__trial=29__condition=go__digit=6__block=3__phase=query__segment=session1_main__practice=0,1399347.696026900,1399347.702970800
dynamic_sart_stimulus_offset__v=1__trial=30__condition=go__digit=0__block=3__phase=query__segment=session1_main__practice=0,1399347.947848000,1399347.948379800
dynamic_sart_response_window_close__v=1__trial=30__condition=go__digit=0__block=3__phase=query__segment=session1_main__practice=0,1399349.297734400,1399349.298023800
dynamic_sart_trial_complete__v=1__trial=30__condition=go__digit=0__block=3__phase=query__segment=session1_main__practice=0,1399349.297734400,1399349.303894200
dynamic_sart_timing_warning__block=3,1399349.307951500,1399349.308122300
dynamic_sart_block_end__block=3__phase=query,1399349.314029700,1399349.314569500
dynamic_sart_task_end,1399349.349536100,1399349.349741200
