window_start_lsl_timestamp,window_end_lsl_timestamp,window_mid_lsl_timestamp,window_start_monotonic,window_end_monotonic,window_mid_monotonic,posterior_alpha_power,Fz_alpha_power,Cz_alpha_power,Pz_alpha_power,C3_alpha_power,C4_alpha_power,P3_alpha_power,P4_alpha_power,Oz_alpha_power
503781.451439565,503782.449439611,503781.950439588,503781.464999997,503782.454999997,503781.959999997,2.4009998939481987,3.1767280926080375,2.5456490342625866,2.8739080218700255,2.006906972795558,2.036760849791115,2.8323198838322883,1.8951401251351672,1.8405861712908145
503781.55143957,503782.549439615,503782.05043959245,503781.577999996,503782.582999996,503782.080499996,2.309930536007326,3.2688070161553915,2.3565334233258914,2.724257108893525,1.9106069915207073,1.8798552336334216,2.6794189430030206,1.846953872891048,1.8130116986356055
503781.651439575,503782.649439619,503782.15043959697,503781.674999995,503782.683,503782.1789999975,2.3616547525109386,3.3579485486460494,2.4100203932682005,2.812594222845563,1.9819208750019623,1.8148425702759858,2.7357801461396796,1.9523125758221658,1.8278186880879062
503781.75143958,503782.749439623,503782.2504396015,503781.775,503782.763999999,503782.2694999995,2.33783030152933,3.1897011010121634,2.4237744472593814,2.7878637727882714,2.0157236896752426,1.7885596856403239,2.7267236897064855,1.9765645107567282,1.7937315153960398
503781.851439585,503782.849439627,503782.350439606,503781.871999998,503782.860999998,503782.366499998,1.9292192169061404,2.5122172091808017,1.9828961499897495,2.24133414327544,1.6720270666283952,1.58969402010077,2.2292025227875327,1.65572563460016,1.5506569886862756
503781.95143959,503782.949439631,503782.4504396105,503781.983999997,503782.973999996,503782.4789999965,1.5511396091774936,1.9025218378238153,1.5083764521696401,1.6781115302070493,1.2953624891609992,1.5371309196044236,1.6682535843361161,1.3829546482783104,1.436405411839595
503782.051439595,503783.049439635,503782.55043961504,503782.065999996,503783.054999995,503782.5604999955,1.6071099423779427,1.8377400547595681,1.4760877981455518,1.6501278379110151,1.2952102565477723,1.8279641890686125,1.5932071622816042,1.5087782406583206,1.6677639996510973
503782.151439599,503783.149439639,503782.65043961897,503782.162999995,503783.154999999,503782.65899999696,1.803291807737841,1.9655666434670924,1.6325069750287806,1.865515099211183,1.477076109568207,2.0582444595710037,1.7734181001351668,1.742231553382632,1.9117755215386623
503782.251439603,503783.249439643,503782.750439623,503782.262999999,503783.283999998,503782.7734999985,1.8231509821784733,1.9149557928745837,1.596995265129916,1.8776202810731804,1.6464776826462972,2.0317721741014036,1.7902118390507697,1.769024040549738,1.9581507820018977
503782.351439607,503783.349439647,503782.85043962696,503782.359999998,503783.348999997,503782.8544999975,1.8447693100308482,1.9313751860237915,1.4891385023706336,1.808976116695542,1.9640913338273964,2.055015402658536,1.766616465512783,1.7262813004818323,2.0166601726762714
503782.451439611,503783.449439651,503782.950439631,503782.456999997,503783.477999996,503782.96749999654,1.9111680217360247,2.0906599502205037,1.4248232850220277,1.748274509803703,2.3217814587540246,2.153839754273581,1.788513959199081,1.6782338876970455,2.0832173689182314
503782.551439615,503783.549439655,503783.050439635,503782.584999996,503783.578,503783.081499998,1.775083160035352,2.0809699423181294,1.293324703428781,1.5422116384492222,2.277108501556927,1.9710370336563772,1.683310574118508,1.4717096934355696,1.8809931933193014
503782.651439619,503783.649439659,503783.150439639,503782.685,503783.674999999,503783.17999999947,1.365792995707651,1.7313760650755892,1.054751587054344,1.1442756550799271,1.6896537842756454,1.4617724038427198,1.3782690624176255,1.1108181446339227,1.3554272632814337
503782.751439623,503783.749439663,503783.25043964304,503782.765999999,503783.771999998,503783.2689999985,0.9102567845443631,1.2554550045082686,0.818984409425993,0.7461595444038254,0.9317592862242009,0.9619871969264442,1.0088985862696054,0.7739754856299773,0.7848347629665896
503782.851439627,503783.849439667,503783.350439647,503782.862999998,503783.868999997,503783.3659999975,0.8077253265850631,1.1524181354978993,0.8458860408659479,0.6498403015911671,0.6652792576367759,0.9096340545806267,0.8608978852115405,0.7433293409954612,0.6345175963010863
503782.951439631,503783.949439671,503783.45043965103,503782.975999997,503783.965999996,503783.4709999965,1.2799852317662759,1.7548072687862448,1.322833369411427,1.0140921267529293,1.2242777257267101,1.519581012687038,1.0772211862646333,1.2061858775412055,1.1208832869600185
503783.051439635,503784.049439675,503783.55043965497,503783.056999995,503784.065999999,503783.56149999704,2.0837799704405566,2.762901315628021,2.0675345715544253,1.6860630320734797,2.2132693539963855,2.5406970212526385,1.4554249513980122,1.992962602609038,1.9513869150124523
503783.151439639,503784.149439679,503783.650439659,503783.156999999,503784.162999998,503783.6599999985,2.6648467156117626,3.4367117739415898,2.5743947827910505,2.2379667314285085,2.8921100614180233,3.3270106207672736,1.6817501466539477,2.619211066093681,2.549618541800027
503783.251439643,503784.249439681,503783.750439662,503783.285999998,503784.275000001,503783.7804999995,2.5157323782815175,3.1189118648334797,2.3690244704319676,2.2084094293091363,2.7144600317377376,3.187585532688156,1.510698089505561,2.5753822196699874,2.441387388076116
503783.351439647,503784.34943968,503783.8504396635,503783.350999997,503784.372000001,503783.861499999,1.7294681503547813,1.9796211903688907,1.558392876723909,1.6009682467416122,1.8571465037014152,2.2101907900758357,0.9897039866261553,1.8937082959376235,1.7460133126628081
503783.451439651,503784.449439679,503783.950439665,503783.479999996,503784.469000001,503783.9744999985,0.913066917179105,0.8627892834572704,0.7392686385231223,0.9014960648571391,1.0202294752395256,1.1491614665683905,0.4852844410986259,1.1155059944730885,1.0307999732156778
503783.551439655,503784.549439678,503784.0504396665,503783.576999995,503784.569,503784.07299999753,0.48470300795750554,0.3105270102605612,0.32599876789957005,0.5087992951551319,0.6237913013845275,0.5519971351643107,0.2629555775732599,0.6466657836697931,0.6468891925528899
503783.651439659,503784.649439677,503784.150439668,503783.676999999,503784.666,503784.1714999995,0.35191773453676295,0.20448931136787002,0.232208324751284,0.36973125680814256,0.49080436521568266,0.3659635392761402,0.21643374337167315,0.4585761193590777,0.47713521614423315
503783.751439663,503784.749439676,503784.2504396695,503783.773999998,503784.748000001,503784.2609999995,0.343739863450171,0.3062616765149074,0.25932580414901363,0.31499485887306,0.4186427885124721,0.42657087789935183,0.19928140194527327,0.44385308304968585,0.38098841665760375
503783.851439667,503784.849439675,503784.35043967096,503783.870999997,503784.845000001,503784.357999999,0.5821480497706149,0.6552906798324979,0.4872755141179673,0.4369505271930787,0.6052223593919499,0.8722983294768201,0.318090392939153,0.7055683451081158,0.5764882501053359
503783.951439671,503784.949439674,503784.45043967245,503783.967999996,503784.945,503784.456499998,1.0861509659575315,1.2060076610963908,0.9663200735897608,0.7863142819821628,1.1320368955970141,1.64613233252159,0.6158526737732002,1.1927547015462736,1.1437891075538595
503784.051439675,503785.049439673,503784.550439674,503784.068,503785.073,503784.57050000003,1.5248081187502387,1.6288144202459423,1.4333262703745464,1.115103800807902,1.6464723023158805,2.2302694351136703,0.907484607150872,1.5438641830330553,1.6931299309600418
503784.151439679,503785.149439672,503784.6504396755,503784.164999998,503785.186000001,503784.6754999995,1.5346049090565077,1.5840803930816367,1.5163741164066833,1.1586612930233313,1.70948917326903,2.144306798290383,0.9552886336165076,1.4529191305658833,1.7557197341986077
503784.251439681,503785.249439671,503784.750439676,503784.277000001,503785.283000001,503784.78000000096,1.1336118529927497,1.0927686121866076,1.1400030563420804,0.9450675949078087,1.307394169709465,1.5096956184355719,0.7296717646450095,1.0184053277404803,1.325888679974974
503784.35143968,503785.34943967,503784.850439675,503784.374000001,503785.348000001,503784.86100000096,0.6526765065894765,0.5064082157599571,0.5968371506779108,0.6812716126006294,0.7972382201297668,0.8494694903410556,0.4214270958603157,0.5798311485500294,0.7889291187961476
503784.451439679,503785.449439669,503784.950439674,503784.471000001,503785.448,503784.95950000046,0.39714377577136134,0.15190972109685238,0.25740996253825515,0.5357402771575877,0.510819512430269,0.5545645772307803,0.2371756483362471,0.41274614534516707,0.516784362035732
503784.551439678,503785.549439668,503785.050439673,503784.571,503785.545,503785.05799999996,0.48073984362144845,0.17061050217196172,0.2924384981245819,0.6032113117876554,0.5728504379335368,0.6984199208664934,0.2600039020511252,0.6257345732520877,0.6226496027841454
503784.651439677,503785.649439668,503785.1504396725,503784.668,503785.674000001,503785.1710000005,0.7673708695303869,0.4978844615859733,0.5480567061011068,0.8155484798885346,0.8603905943566365,1.0495262089089479,0.4058178907883938,1.0532332699423395,0.9085093446711623
503784.751439676,503785.749439667,503785.25043967145,503784.750000001,503785.771000001,503785.260500001,1.0297962812725339,0.8797513743649573,0.8003072541753065,1.0184268196369204,1.158943152997737,1.282981948021169,0.5630438152239783,1.393163824052536,1.1417520617076673
503784.851439675,503785.849439666,503785.3504396705,503784.847000001,503785.871,503785.3590000005,1.2149459314046598,1.1835731364932969,1.0421540069265864,1.202091775229004,1.3229849773683235,1.4930039116551503,0.767512084840653,1.4868661639481338,1.2213813947761314
503784.951439674,503785.949439665,503785.45043966954,503784.947,503785.968,503785.4575,1.6097852206563301,1.6080247006484092,1.580273435002006,1.685356429085733,1.5722908092197097,2.138836207703402,1.2760777399008822,1.6177509620698132,1.3996714816206852
503785.051439673,503786.049439664,503785.55043966847,503785.075,503786.080000001,503785.5775000005,2.327751361059742,2.265070770562586,2.5066281872390115,2.5660593838020755,2.0854909454474084,3.1618510061609273,2.116955143490881,2.038681652400783,1.8812737993742599
503785.151439672,503786.149439663,503785.6504396675,503785.188000001,503786.177000001,503785.68250000104,3.0964825205387436,2.9375689196687387,3.418864047287475,3.4032248248174346,2.6675866112763322,4.297171211275388,2.9303842758473153,2.610067571029398,2.50699270310787
503785.251439671,503786.249439662,503785.75043966644,503785.285000001,503786.259000002,503785.7720000015,3.6269635212621716,3.464471239475298,3.8858654371151893,3.8099618685233647,2.93532979245985,5.409081807497272,3.438700902249093,3.0315353302520283,3.040761792525277
503785.35143967,503786.34943966,503785.850439665,503785.350000001,503786.359,503785.8545000005,3.638904464977828,3.618691972591499,3.691053188391421,3.6295690461303347,2.623310561023019,5.810985490768745,3.502413980444265,3.0071782521575003,3.228033228315841
503785.451439669,503786.449439659,503785.950439664,503785.45,503786.471000001,503785.9605000005,3.1574366915254775,3.3136359904873256,3.0505582769852615,3.0436761094733646,2.1268820252093246,5.032066589838909,3.1974640030938826,2.5321581824775983,2.9630523546381546
503785.551439668,503786.549439657,503786.05043966253,503785.547,503786.568000001,503786.0575000005,2.5682341538514457,2.655212674757303,2.3692765860227527,2.4069279096511873,1.8247152236533069,4.240641474699515,2.683435931139085,1.940867078190712,2.424796352697702
503785.651439668,503786.649439656,503786.15043966204,503785.676000001,503786.665000001,503786.17050000106,2.2182225016622854,2.023183300371681,1.969905208237512,2.1622205234502485,1.676444175131791,4.078982529105286,2.2169628922078752,1.6513649906847105,1.9667163941091799
