trial,label,event_type,timestamp,value,metadata
4,go_nogo_stimulus_onset_4_go_hexagon_magenta,EVENT,504827.875,,"{""color"": ""magenta"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504827.8960379, ""expected_visual_onset_monotonic"": 504827.875, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504827.8960379, ""flip_monotonic"": 504827.875, ""is_no_go"": false, ""lsl_timestamp"": 504827.8960379, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""hexagon"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
4,button_press,EVENT,504828.2727575,space,"{""is_response_key"": true, ""lsl_timestamp"": 504828.2937954, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.39775750000262633, ""rt_seconds"": 0.39775750000262633}"
4,go_nogo_stimulus_offset_4_go_hexagon_magenta,EVENT,504828.671,,"{""color"": ""magenta"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504828.7056084, ""expected_visual_onset_monotonic"": 504828.671, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504828.7056084, ""flip_monotonic"": 504828.671, ""is_no_go"": false, ""lsl_timestamp"": 504828.7056084, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""hexagon"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
4,go_nogo_trial_complete,EVENT,504828.687,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 0, ""condition"": ""go"", ""correct"": true, ""correct_press"": 1, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": false, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.39775750000262633, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-online\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T131407"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504828.7056084, ""stimulus_offset_monotonic"": 504828.671, ""stimulus_onset_lsl_timestamp"": 504827.8960379, ""stimulus_onset_monotonic"": 504827.875, ""task"": ""go_nogo""}"
5,go_nogo_stimulus_onset_5_nogo_x_white,EVENT,504829.406,,"{""color"": ""white"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504829.4339876, ""expected_visual_onset_monotonic"": 504829.406, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504829.4339876, ""flip_monotonic"": 504829.406, ""is_no_go"": true, ""lsl_timestamp"": 504829.4339876, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""x"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
5,button_press,EVENT,504829.69024970004,space,"{""is_response_key"": true, ""lsl_timestamp"": 504829.7182373, ""marker_push_latency_ms"": 0.0, ""rt_from_flip_seconds"": 0.2842497000237927, ""rt_seconds"": 0.2842497000237927}"
5,go_nogo_stimulus_offset_5_nogo_x_white,EVENT,504830.218,,"{""color"": ""white"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504830.2425906, ""expected_visual_onset_monotonic"": 504830.218, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504830.2425906, ""flip_monotonic"": 504830.218, ""is_no_go"": true, ""lsl_timestamp"": 504830.2425906, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""x"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
5,go_nogo_trial_complete,EVENT,504830.218,,"{""attention_challenge"": {""enabled"": false, ""expected_state"": ""normal"", ""is_cue_trial"": false}, ""button_press_count"": 1, ""commission_error"": 1, ""condition"": ""no_go"", ""correct"": false, ""correct_press"": 0, ""event_type_name"": ""go_nogo_trial_complete"", ""is_no_go"": true, ""omission_error"": 0, ""practice"": false, ""reaction_time_seconds"": 0.2842497000237927, ""schema_version"": 1, ""session_dir"": ""C:\\Users\\Surettej\\Documents\\Codespace\\eegle\\data\\participants\\sub-001-online\\sessions\\2026-07-14\\attention_lapse_go_nogo8_observe_only\\go_nogo\\run-20260714T131407"", ""source"": ""task.go_nogo"", ""stimulus_offset_lsl_timestamp"": 504830.2425906, ""stimulus_offset_monotonic"": 504830.218, ""stimulus_onset_lsl_timestamp"": 504829.4339876, ""stimulus_onset_monotonic"": 504829.406, ""task"": ""go_nogo""}"
6,go_nogo_stimulus_onset_6_nogo_x_white,EVENT,504830.937,,"{""color"": ""white"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504830.9699073, ""expected_visual_onset_monotonic"": 504830.937, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504830.9699073, ""flip_monotonic"": 504830.937, ""is_no_go"": true, ""lsl_timestamp"": 504830.9699073, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""x"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
6,go_nogo_stimulus_offset_6_nogo_x_white,EVENT,504831.75,,"{""color"": ""white"", ""expected_frame_interval_ms"": 16.60961000015959, ""expected_refresh_rate_hz"": 60.0, ""expected_visual_onset_lsl_timestamp"": 504831.7769472, ""expected_visual_onset_monotonic"": 504831.75, ""expected_visual_onset_uncertainty_ms"": 8.304805000079796, ""fixed_display_latency_ms"": 0.0, ""flip_lsl_timestamp"": 504831.7769472, ""flip_monotonic"": 504831.75, ""is_no_go"": true, ""lsl_timestamp"": 504831.7769472, ""marker_push_latency_ms"": 0.0, ""measured_refresh_rate_hz"": 60.20610959501106, ""photodiode_verification_enabled"": false, ""scheduled_on_flip"": true, ""shape"": ""x"", ""timing_model"": ""psychopy_callOnFlip_plus_fixed_display_latency""}"
