window_start_lsl_timestamp,window_end_lsl_timestamp,window_mid_lsl_timestamp,window_start_monotonic,window_end_monotonic,window_mid_monotonic,posterior_alpha_power,Fz_alpha_power,Cz_alpha_power,Pz_alpha_power,C3_alpha_power,C4_alpha_power,P3_alpha_power,P4_alpha_power,Oz_alpha_power
505063.195439929,505064.193439905,505063.694439917,505063.262000001,505064.236000002,505063.74900000147,5.628926118669725,3.017696966545719,8.418250188618302,6.818193202069343,5.923865279548011,3.9362386230962843,8.14188052513122,2.5129679823933726,6.262316181955546
505063.295439926,505064.293439903,505063.7944399145,505063.328000002,505064.349000002,505063.83850000205,5.0449723167610045,2.356280207166595,6.880975457731058,6.218824691445972,5.927592931770444,3.24109322374182,7.488353837890827,2.2179719206992186,6.028686263642099
505063.395439924,505064.393439901,505063.8944399125,505063.440000003,505064.449,505063.9445000015,3.835038401875112,1.49355014277024,4.947057370241414,4.631113955681277,5.026670432157419,2.483857331230375,5.672012590472909,1.5931993833151565,4.832846009132103
505063.495439922,505064.493439898,505063.99443991,505063.54,505064.561000001,505064.0505000005,2.723891478309165,0.9298858174814393,3.557386924008573,3.0446679198620736,3.705800271312441,2.005757472292669,3.8551216111085562,1.1544873062049743,3.5380245042025944
505063.595439919,505064.593439896,505064.09443990747,505063.653000001,505064.642999997,505064.147999999,2.214155579539997,0.9409959074725658,2.630327749821349,2.2481564371999134,2.5265681812189094,1.7923752103301525,2.845087757791677,1.3007491506292443,3.428984241856169
505063.695439917,505064.693439903,505064.19443991,505063.750000001,505064.739999991,505064.24499999604,2.2760731225093704,1.5624694021878223,1.8648718173646701,2.1616703214816386,1.848487099745943,1.7737554118193584,2.4998067387635414,1.9835155621156586,4.514008626596331
505063.795439915,505064.793439914,505064.2944399145,505063.831000002,505064.836999988,505064.333999995,2.4210238347483304,2.3898586994839293,1.29322502653887,2.153558878490281,1.6047547813437766,1.8160694173173892,2.1820057875850645,2.682884009024418,5.245834078202916
505063.895439912,505064.893439924,505064.394439918,505063.928000003,505064.936999998,505064.43250000046,2.3002356594644344,2.7875731315716403,1.0851193795727445,1.9725753128502903,1.4799549283906939,1.7753850335448416,1.7752307002255232,2.8451112343174367,4.680935555242305
505063.99543991,505064.993439934,505064.494439922,505064.028,505065.033999996,505064.530999998,1.8053912765460223,2.3599804425323034,1.0045321688614195,1.581587927892407,1.1798561626254003,1.4583399323262582,1.3972048743585335,2.2875848714385247,3.1740438323333318
505064.095439908,505065.093439944,505064.594439926,505064.141000001,505065.145999993,505064.643499997,1.1307675250012676,1.4636254058040765,0.7653347727366449,0.9987703716831272,0.7518580852637327,0.9405800722601301,1.0225124155613363,1.4259525900298353,1.6775064866712581
505064.195439905,505065.193439954,505064.6944399295,505064.238000002,505065.22799999,505064.732999996,0.7057294427606404,0.8975808277616237,0.7005117457932717,0.5512753565718573,0.46938903792654785,0.5536732607463898,0.7283948689229779,0.7557125531782447,0.9892978911842101
505064.295439903,505065.293439964,505064.7944399335,505064.351000002,505065.328,505064.839500001,0.8865725260650625,1.103517555338778,1.473540143292512,0.5938135524311551,0.7444147337218212,0.6984389051041198,0.70217982982,0.5773903049501592,1.1992851838619547
505064.395439901,505065.393439974,505064.8944399375,505064.451,505065.424999997,505064.9379999985,1.7151097200976746,1.8972610839066388,3.166135740500457,1.3494021932401794,1.877502033259078,1.6608403152052613,1.1141112086821394,1.0664613745547025,1.5891638114329392
505064.495439898,505065.493439984,505064.994439941,505064.563000001,505065.536999994,505065.0499999975,2.758033911030541,2.715315956954877,4.557696898780763,2.492629788263838,3.538102825864259,2.98358698265934,1.773339627190952,2.246262431745772,1.757336776784526
