marker_label,lsl_timestamp,local_received_lsl_timestamp
dynamic_sart_trial_complete__v=1__trial=41__condition=go__digit=6__block=1__phase=support__practice=0,6245.525599100,6245.532016900
dynamic_sart_stimulus_offset__v=1__trial=42__condition=go__digit=9__block=1__phase=support__practice=0,6245.772906500,6245.773106200
dynamic_sart_response_window_close__v=1__trial=42__condition=go__digit=9__block=1__phase=support__practice=0,6247.123193100,6247.123501500
dynamic_sart_stimulus_onset__v=1__trial=43__condition=go__digit=0__block=1__phase=support__practice=0,6247.123230500,6247.123667900
dynamic_sart_trial_complete__v=1__trial=42__condition=go__digit=9__block=1__phase=support__practice=0,6247.123193100,6247.130516600
dynamic_sart_stimulus_offset__v=1__trial=43__condition=go__digit=0__block=1__phase=support__practice=0,6247.373257800,6247.373528400
dynamic_sart_response_window_close__v=1__trial=43__condition=go__digit=0__block=1__phase=support__practice=0,6248.724649000,6248.724942000
dynamic_sart_stimulus_onset__v=1__trial=44__condition=go__digit=5__block=1__phase=support__practice=0,6248.724688300,6248.725105000
dynamic_sart_trial_complete__v=1__trial=43__condition=go__digit=0__block=1__phase=support__practice=0,6248.724649000,6248.732895400
dynamic_sart_stimulus_offset__v=1__trial=44__condition=go__digit=5__block=1__phase=support__practice=0,6248.973030000,6248.973597100
dynamic_sart_response_window_close__v=1__trial=44__condition=go__digit=5__block=1__phase=support__practice=0,6250.324180100,6250.324461000
dynamic_sart_stimulus_onset__v=1__trial=45__condition=go__digit=8__block=1__phase=support__practice=0,6250.324218600,6250.324635800
dynamic_sart_trial_complete__v=1__trial=44__condition=go__digit=5__block=1__phase=support__practice=0,6250.324180100,6250.330165000
dynamic_sart_stimulus_offset__v=1__trial=45__condition=go__digit=8__block=1__phase=support__practice=0,6250.573135400,6250.573366600
dynamic_sart_response_window_close__v=1__trial=45__condition=go__digit=8__block=1__phase=support__practice=0,6251.922915800,6251.923194200
dynamic_sart_stimulus_onset__v=1__trial=46__condition=no_go__digit=3__block=1__phase=support__practice=0,6251.922955000,6251.923362700
dynamic_sart_trial_complete__v=1__trial=45__condition=go__digit=8__block=1__phase=support__practice=0,6251.922915800,6251.928917500
dynamic_sart_stimulus_offset__v=1__trial=46__condition=no_go__digit=3__block=1__phase=support__practice=0,6252.173202400,6252.173812600
dynamic_sart_response_window_close__v=1__trial=46__condition=no_go__digit=3__block=1__phase=support__practice=0,6253.524442800,6253.524742500
dynamic_sart_stimulus_onset__v=1__trial=47__condition=go__digit=6__block=1__phase=support__practice=0,6253.524479900,6253.524924100
dynamic_sart_trial_complete__v=1__trial=46__condition=no_go__digit=3__block=1__phase=support__practice=0,6253.524442800,6253.530310200
dynamic_sart_stimulus_offset__v=1__trial=47__condition=go__digit=6__block=1__phase=support__practice=0,6253.773171600,6253.773365500
dynamic_sart_response_window_close__v=1__trial=47__condition=go__digit=6__block=1__phase=support__practice=0,6255.123291900,6255.123573600
dynamic_sart_stimulus_onset__v=1__trial=48__condition=go__digit=2__block=1__phase=support__practice=0,6255.123327000,6255.123756900
dynamic_sart_trial_complete__v=1__trial=47__condition=go__digit=6__block=1__phase=support__practice=0,6255.123291900,6255.129430000
dynamic_sart_stimulus_offset__v=1__trial=48__condition=go__digit=2__block=1__phase=support__practice=0,6255.374035000,6255.374715500
dynamic_sart_response_window_close__v=1__trial=48__condition=go__digit=2__block=1__phase=support__practice=0,6256.724218800,6256.724512200
dynamic_sart_stimulus_onset__v=1__trial=49__condition=go__digit=1__block=1__phase=support__practice=0,6256.724258100,6256.724683700
dynamic_sart_trial_complete__v=1__trial=48__condition=go__digit=2__block=1__phase=support__practice=0,6256.724218800,6256.730386100
dynamic_sart_stimulus_offset__v=1__trial=49__condition=go__digit=1__block=1__phase=support__practice=0,6256.973044400,6256.973589300
dynamic_sart_response_window_close__v=1__trial=49__condition=go__digit=1__block=1__phase=support__practice=0,6258.323072900,6258.323386600
dynamic_sart_stimulus_onset__v=1__trial=50__condition=go__digit=7__block=1__phase=support__practice=0,6258.323115000,6258.323576700
dynamic_sart_trial_complete__v=1__trial=49__condition=go__digit=1__block=1__phase=support__practice=0,6258.323072900,6258.330853500
dynamic_sart_stimulus_offset__v=1__trial=50__condition=go__digit=7__block=1__phase=support__practice=0,6258.572830300,6258.573383900
dynamic_sart_response_window_close__v=1__trial=50__condition=go__digit=7__block=1__phase=support__practice=0,6259.923033100,6259.923446500
dynamic_sart_stimulus_onset__v=1__trial=51__condition=go__digit=4__block=1__phase=support__practice=0,6259.923071300,6259.923624200
dynamic_sart_trial_complete__v=1__trial=50__condition=go__digit=7__block=1__phase=support__practice=0,6259.923033100,6259.930908200
dynamic_sart_stimulus_offset__v=1__trial=51__condition=go__digit=4__block=1__phase=support__practice=0,6260.173193300,6260.173830200
dynamic_sart_response_window_close__v=1__trial=51__condition=go__digit=4__block=1__phase=support__practice=0,6261.524453600,6261.524767000
dynamic_sart_stimulus_onset__v=1__trial=52__condition=go__digit=6__block=1__phase=support__practice=0,6261.524516600,6261.524915400
dynamic_sart_trial_complete__v=1__trial=51__condition=go__digit=4__block=1__phase=support__practice=0,6261.524453600,6261.530697700
dynamic_sart_stimulus_offset__v=1__trial=52__condition=go__digit=6__block=1__phase=support__practice=0,6261.772984100,6261.773322900
dynamic_sart_response_window_close__v=1__trial=52__condition=go__digit=6__block=1__phase=support__practice=0,6263.123306300,6263.123619800
dynamic_sart_stimulus_onset__v=1__trial=53__condition=go__digit=8__block=1__phase=support__practice=0,6263.123344600,6263.123809100
dynamic_sart_trial_complete__v=1__trial=52__condition=go__digit=6__block=1__phase=support__practice=0,6263.123306300,6263.129547500
dynamic_sart_stimulus_offset__v=1__trial=53__condition=go__digit=8__block=1__phase=support__practice=0,6263.372974100,6263.373552400
dynamic_sart_response_window_close__v=1__trial=53__condition=go__digit=8__block=1__phase=support__practice=0,6264.724421300,6264.724908200
dynamic_sart_stimulus_onset__v=1__trial=54__condition=go__digit=9__block=1__phase=support__practice=0,6264.724461700,6264.725082400
dynamic_sart_trial_complete__v=1__trial=53__condition=go__digit=8__block=1__phase=support__practice=0,6264.724421300,6264.730969200
dynamic_sart_stimulus_offset__v=1__trial=54__condition=go__digit=9__block=1__phase=support__practice=0,6264.972922100,6264.973489300
dynamic_sart_response_window_close__v=1__trial=54__condition=go__digit=9__block=1__phase=support__practice=0,6266.325739400,6266.326052300
dynamic_sart_stimulus_onset__v=1__trial=55__condition=go__digit=2__block=1__phase=support__practice=0,6266.325780100,6266.326208900
dynamic_sart_trial_complete__v=1__trial=54__condition=go__digit=9__block=1__phase=support__practice=0,6266.325739400,6266.330984600
dynamic_sart_stimulus_offset__v=1__trial=55__condition=go__digit=2__block=1__phase=support__practice=0,6266.581632500,6266.582217700
dynamic_sart_response_window_close__v=1__trial=55__condition=go__digit=2__block=1__phase=support__practice=0,6267.931518000,6267.931797800
dynamic_sart_stimulus_onset__v=1__trial=56__condition=go__digit=4__block=1__phase=support__practice=0,6267.931556000,6267.931985300
dynamic_sart_trial_complete__v=1__trial=55__condition=go__digit=2__block=1__phase=support__practice=0,6267.931518000,6267.937686100
dynamic_sart_stimulus_offset__v=1__trial=56__condition=go__digit=4__block=1__phase=support__practice=0,6268.181386800,6268.182128500
dynamic_sart_response_window_close__v=1__trial=56__condition=go__digit=4__block=1__phase=support__practice=0,6269.531472400,6269.531751200
dynamic_sart_stimulus_onset__v=1__trial=57__condition=go__digit=5__block=1__phase=support__practice=0,6269.531511000,6269.531912100
dynamic_sart_trial_complete__v=1__trial=56__condition=go__digit=4__block=1__phase=support__practice=0,6269.531472400,6269.539395900
dynamic_sart_stimulus_offset__v=1__trial=57__condition=go__digit=5__block=1__phase=support__practice=0,6269.781325800,6269.781521100
dynamic_sart_response_window_close__v=1__trial=57__condition=go__digit=5__block=1__phase=support__practice=0,6271.131758100,6271.132042500
dynamic_sart_stimulus_onset__v=1__trial=58__condition=go__digit=1__block=1__phase=support__practice=0,6271.131795500,6271.132193400
dynamic_sart_trial_complete__v=1__trial=57__condition=go__digit=5__block=1__phase=support__practice=0,6271.131758100,6271.139053800
dynamic_sart_stimulus_offset__v=1__trial=58__condition=go__digit=1__block=1__phase=support__practice=0,6271.382474900,6271.383073600
dynamic_sart_response_window_close__v=1__trial=58__condition=go__digit=1__block=1__phase=support__practice=0,6272.731758600,6272.732077300
dynamic_sart_stimulus_onset__v=1__trial=59__condition=go__digit=0__block=1__phase=support__practice=0,6272.731798600,6272.732264200
dynamic_sart_trial_complete__v=1__trial=58__condition=go__digit=1__block=1__phase=support__practice=0,6272.731758600,6272.738325800
dynamic_sart_stimulus_offset__v=1__trial=59__condition=go__digit=0__block=1__phase=support__practice=0,6272.984083500,6272.984663700
dynamic_sart_response_window_close__v=1__trial=59__condition=go__digit=0__block=1__phase=support__practice=0,6274.331799000,6274.332075700
dynamic_sart_stimulus_onset__v=1__trial=60__condition=go__digit=7__block=1__phase=support__practice=0,6274.331836100,6274.332240500
dynamic_sart_trial_complete__v=1__trial=59__condition=go__digit=0__block=1__phase=support__practice=0,6274.331799000,6274.337986100
dynamic_sart_stimulus_offset__v=1__trial=60__condition=go__digit=7__block=1__phase=support__practice=0,6274.581830700,6274.582391400
dynamic_sart_response_window_close__v=1__trial=60__condition=go__digit=7__block=1__phase=support__practice=0,6275.931679100,6275.931961500
dynamic_sart_stimulus_onset__v=1__trial=61__condition=no_go__digit=3__block=1__phase=support__practice=0,6275.931716400,6275.932133900
dynamic_sart_trial_complete__v=1__trial=60__condition=go__digit=7__block=1__phase=support__practice=0,6275.931679100,6275.937703200
dynamic_sart_stimulus_offset__v=1__trial=61__condition=no_go__digit=3__block=1__phase=support__practice=0,6276.181882500,6276.182431000
dynamic_sart_response_window_close__v=1__trial=61__condition=no_go__digit=3__block=1__phase=support__practice=0,6277.531721200,6277.531997900
dynamic_sart_stimulus_onset__v=1__trial=62__condition=go__digit=9__block=1__phase=support__practice=0,6277.531757700,6277.532172500
dynamic_sart_trial_complete__v=1__trial=61__condition=no_go__digit=3__block=1__phase=support__practice=0,6277.531721200,6277.537823100
dynamic_sart_stimulus_offset__v=1__trial=62__condition=go__digit=9__block=1__phase=support__practice=0,6277.781738400,6277.781932900
dynamic_sart_response_window_close__v=1__trial=62__condition=go__digit=9__block=1__phase=support__practice=0,6279.131980300,6279.132270800
dynamic_sart_stimulus_onset__v=1__trial=63__condition=go__digit=5__block=1__phase=support__practice=0,6279.132018100,6279.132440500
dynamic_sart_trial_complete__v=1__trial=62__condition=go__digit=9__block=1__phase=support__practice=0,6279.131980300,6279.137957300
dynamic_sart_stimulus_offset__v=1__trial=63__condition=go__digit=5__block=1__phase=support__practice=0,6279.381686500,6279.382304700
dynamic_sart_response_window_close__v=1__trial=63__condition=go__digit=5__block=1__phase=support__practice=0,6280.733231500,6280.733897200
dynamic_sart_stimulus_onset__v=1__trial=64__condition=go__digit=1__block=1__phase=support__practice=0,6280.733272100,6280.734064800
dynamic_sart_trial_complete__v=1__trial=63__condition=go__digit=5__block=1__phase=support__practice=0,6280.733231500,6280.741712500
dynamic_sart_recorder_warning__v=1__trial=65__condition=go__digit=4__block=1__phase=support__practice=0,6280.755291000,6280.755884800
dynamic_sart_stimulus_offset__v=1__trial=64__condition=go__digit=1__block=1__phase=support__practice=0,6280.981378200,6280.982130300
dynamic_sart_response_window_close__v=1__trial=64__condition=go__digit=1__block=1__phase=support__practice=0,6282.331456100,6282.331714600
dynamic_sart_stimulus_onset__v=1__trial=65__condition=go__digit=4__block=1__phase=support__practice=0,6282.331492000,6282.331857000
dynamic_sart_trial_complete__v=1__trial=64__condition=go__digit=1__block=1__phase=support__practice=0,6282.331456100,6282.336738000
dynamic_sart_stimulus_offset__v=1__trial=65__condition=go__digit=4__block=1__phase=support__practice=0,6282.581218800,6282.581809000
dynamic_sart_response_window_close__v=1__trial=65__condition=go__digit=4__block=1__phase=support__practice=0,6283.939969400,6283.940269000
dynamic_sart_stimulus_onset__v=1__trial=66__condition=go__digit=7__block=1__phase=support__practice=0,6283.940006500,6283.940439100
dynamic_sart_trial_complete__v=1__trial=65__condition=go__digit=4__block=1__phase=support__practice=0,6283.939969400,6283.946243000
dynamic_sart_stimulus_offset__v=1__trial=66__condition=go__digit=7__block=1__phase=support__practice=0,6284.189638100,6284.190209700
dynamic_sart_response_window_close__v=1__trial=66__condition=go__digit=7__block=1__phase=support__practice=0,6285.540643700,6285.540945600
dynamic_sart_stimulus_onset__v=1__trial=67__condition=go__digit=2__block=1__phase=support__practice=0,6285.540680400,6285.541142600
dynamic_sart_trial_complete__v=1__trial=66__condition=go__digit=7__block=1__phase=support__practice=0,6285.540643700,6285.548090800
dynamic_sart_stimulus_offset__v=1__trial=67__condition=go__digit=2__block=1__phase=support__practice=0,6285.790511600,6285.791192900
dynamic_sart_response_window_close__v=1__trial=67__condition=go__digit=2__block=1__phase=support__practice=0,6287.139605400,6287.139916600
dynamic_sart_stimulus_onset__v=1__trial=68__condition=go__digit=6__block=1__phase=support__practice=0,6287.139649100,6287.140090000
dynamic_sart_trial_complete__v=1__trial=67__condition=go__digit=2__block=1__phase=support__practice=0,6287.139605400,6287.145965500
dynamic_sart_stimulus_offset__v=1__trial=68__condition=go__digit=6__block=1__phase=support__practice=0,6287.389697600,6287.390243100
dynamic_sart_response_window_close__v=1__trial=68__condition=go__digit=6__block=1__phase=support__practice=0,6288.741286100,6288.741575500
dynamic_sart_stimulus_onset__v=1__trial=69__condition=go__digit=0__block=1__phase=support__practice=0,6288.741324800,6288.741757300
dynamic_sart_trial_complete__v=1__trial=68__condition=go__digit=6__block=1__phase=support__practice=0,6288.741286100,6288.747504300
dynamic_sart_stimulus_offset__v=1__trial=69__condition=go__digit=0__block=1__phase=support__practice=0,6288.989930700,6288.990127100
dynamic_sart_response_window_close__v=1__trial=69__condition=go__digit=0__block=1__phase=support__practice=0,6290.339613200,6290.339920900
dynamic_sart_stimulus_onset__v=1__trial=70__condition=no_go__digit=3__block=1__phase=support__practice=0,6290.339653500,6290.340113100
dynamic_sart_trial_complete__v=1__trial=69__condition=go__digit=0__block=1__phase=support__practice=0,6290.339613200,6290.346751900
dynamic_sart_stimulus_offset__v=1__trial=70__condition=no_go__digit=3__block=1__phase=support__practice=0,6290.589748300,6290.590424300
dynamic_sart_response_window_close__v=1__trial=70__condition=no_go__digit=3__block=1__phase=support__practice=0,6291.940108400,6291.940392500
dynamic_sart_stimulus_onset__v=1__trial=71__condition=go__digit=8__block=1__phase=support__practice=0,6291.940142100,6291.940643700
dynamic_sart_trial_complete__v=1__trial=70__condition=no_go__digit=3__block=1__phase=support__practice=0,6291.940108400,6291.949958100
dynamic_sart_stimulus_offset__v=1__trial=71__condition=go__digit=8__block=1__phase=support__practice=0,6292.194831900,6292.195532700
dynamic_sart_response_window_close__v=1__trial=71__condition=go__digit=8__block=1__phase=support__practice=0,6293.540062200,6293.540363300
dynamic_sart_stimulus_onset__v=1__trial=72__condition=go__digit=9__block=1__phase=support__practice=0,6293.540101100,6293.540543500
dynamic_sart_trial_complete__v=1__trial=71__condition=go__digit=8__block=1__phase=support__practice=0,6293.540062200,6293.546603600
dynamic_sart_stimulus_offset__v=1__trial=72__condition=go__digit=9__block=1__phase=support__practice=0,6293.790505100,6293.791088900
dynamic_sart_response_window_close__v=1__trial=72__condition=go__digit=9__block=1__phase=support__practice=0,6295.140895600,6295.141191800
dynamic_sart_stimulus_onset__v=1__trial=73__condition=go__digit=5__block=1__phase=support__practice=0,6295.140936700,6295.141363200
dynamic_sart_trial_complete__v=1__trial=72__condition=go__digit=9__block=1__phase=support__practice=0,6295.140895600,6295.147014100
dynamic_sart_stimulus_offset__v=1__trial=73__condition=go__digit=5__block=1__phase=support__practice=0,6295.397027500,6295.397609900
dynamic_sart_response_window_close__v=1__trial=73__condition=go__digit=5__block=1__phase=support__practice=0,6296.748680800,6296.748980800
dynamic_sart_stimulus_onset__v=1__trial=74__condition=no_go__digit=3__block=1__phase=support__practice=0,6296.748721600,6296.749150800
dynamic_sart_trial_complete__v=1__trial=73__condition=go__digit=5__block=1__phase=support__practice=0,6296.748680800,6296.755086000
dynamic_sart_stimulus_offset__v=1__trial=74__condition=no_go__digit=3__block=1__phase=support__practice=0,6297.001350800,6297.001682400
dynamic_sart_response_window_close__v=1__trial=74__condition=no_go__digit=3__block=1__phase=support__practice=0,6298.348371700,6298.348701900
dynamic_sart_stimulus_onset__v=1__trial=75__condition=no_go__digit=3__block=1__phase=support__practice=0,6298.348416000,6298.348871400
dynamic_sart_trial_complete__v=1__trial=74__condition=no_go__digit=3__block=1__phase=support__practice=0,6298.348371700,6298.354778100
dynamic_sart_stimulus_offset__v=1__trial=75__condition=no_go__digit=3__block=1__phase=support__practice=0,6298.598192400,6298.598756500
dynamic_sart_response_window_close__v=1__trial=75__condition=no_go__digit=3__block=1__phase=support__practice=0,6299.948477600,6299.948797800
dynamic_sart_stimulus_onset__v=1__trial=76__condition=go__digit=6__block=1__phase=support__practice=0,6299.948521400,6299.948959000
dynamic_sart_trial_complete__v=1__trial=75__condition=no_go__digit=3__block=1__phase=support__practice=0,6299.948477600,6299.954935900
dynamic_sart_stimulus_offset__v=1__trial=76__condition=go__digit=6__block=1__phase=support__practice=0,6300.202690500,6300.203331300
dynamic_sart_response_window_close__v=1__trial=76__condition=go__digit=6__block=1__phase=support__practice=0,6301.548687500,6301.549003600
dynamic_sart_stimulus_onset__v=1__trial=77__condition=go__digit=2__block=1__phase=support__practice=0,6301.548724800,6301.549394000
dynamic_sart_trial_complete__v=1__trial=76__condition=go__digit=6__block=1__phase=support__practice=0,6301.548687500,6301.555608800
dynamic_sart_stimulus_offset__v=1__trial=77__condition=go__digit=2__block=1__phase=support__practice=0,6301.800545200,6301.801147200
dynamic_sart_response_window_close__v=1__trial=77__condition=go__digit=2__block=1__phase=support__practice=0,6303.148840800,6303.149144900
dynamic_sart_stimulus_onset__v=1__trial=78__condition=go__digit=0__block=1__phase=support__practice=0,6303.148883300,6303.149422400
dynamic_sart_trial_complete__v=1__trial=77__condition=go__digit=2__block=1__phase=support__practice=0,6303.148840800,6303.155113000
dynamic_sart_stimulus_offset__v=1__trial=78__condition=go__digit=0__block=1__phase=support__practice=0,6303.400386300,6303.400994800
dynamic_sart_response_window_close__v=1__trial=78__condition=go__digit=0__block=1__phase=support__practice=0,6304.748432300,6304.748756800
dynamic_sart_stimulus_onset__v=1__trial=79__condition=go__digit=1__block=1__phase=support__practice=0,6304.748472200,6304.748933100
dynamic_sart_trial_complete__v=1__trial=78__condition=go__digit=0__block=1__phase=support__practice=0,6304.748432300,6304.754783400
dynamic_sart_stimulus_offset__v=1__trial=79__condition=go__digit=1__block=1__phase=support__practice=0,6305.000660500,6305.000981000
dynamic_sart_response_window_close__v=1__trial=79__condition=go__digit=1__block=1__phase=support__practice=0,6306.350659300,6306.350951700
dynamic_sart_stimulus_onset__v=1__trial=80__condition=go__digit=8__block=1__phase=support__practice=0,6306.350699600,6306.351129700
dynamic_sart_trial_complete__v=1__trial=79__condition=go__digit=1__block=1__phase=support__practice=0,6306.350659300,6306.357143000
dynamic_sart_stimulus_offset__v=1__trial=80__condition=go__digit=8__block=1__phase=support__practice=0,6306.608573800,6306.609262400
dynamic_sart_response_window_close__v=1__trial=80__condition=go__digit=8__block=1__phase=support__practice=0,6307.960710900,6307.961021000
dynamic_sart_stimulus_onset__v=1__trial=81__condition=go__digit=7__block=1__phase=support__practice=0,6307.960752500,6307.961201500
dynamic_sart_trial_complete__v=1__trial=80__condition=go__digit=8__block=1__phase=support__practice=0,6307.960710900,6307.967368600
dynamic_sart_stimulus_offset__v=1__trial=81__condition=go__digit=7__block=1__phase=support__practice=0,6308.214997800,6308.215567000
dynamic_sart_response_window_close__v=1__trial=81__condition=go__digit=7__block=1__phase=support__practice=0,6309.567094100,6309.567433700
dynamic_sart_stimulus_onset__v=1__trial=82__condition=go__digit=4__block=1__phase=support__practice=0,6309.567138200,6309.567763600
dynamic_sart_trial_complete__v=1__trial=81__condition=go__digit=7__block=1__phase=support__practice=0,6309.567094100,6309.573590600
dynamic_sart_stimulus_offset__v=1__trial=82__condition=go__digit=4__block=1__phase=support__practice=0,6309.814915500,6309.815502900
dynamic_sart_response_window_close__v=1__trial=82__condition=go__digit=4__block=1__phase=support__practice=0,6311.167019500,6311.167302900
dynamic_sart_stimulus_onset__v=1__trial=83__condition=go__digit=7__block=1__phase=support__practice=0,6311.167058000,6311.167470100
dynamic_sart_trial_complete__v=1__trial=82__condition=go__digit=4__block=1__phase=support__practice=0,6311.167019500,6311.173235500
dynamic_sart_stimulus_offset__v=1__trial=83__condition=go__digit=7__block=1__phase=support__practice=0,6311.414931700,6311.415484800
dynamic_sart_response_window_close__v=1__trial=83__condition=go__digit=7__block=1__phase=support__practice=0,6312.767052400,6312.767351600
dynamic_sart_stimulus_onset__v=1__trial=84__condition=go__digit=8__block=1__phase=support__practice=0,6312.767090300,6312.767510600
dynamic_sart_trial_complete__v=1__trial=83__condition=go__digit=7__block=1__phase=support__practice=0,6312.767052400,6312.777331500
dynamic_sart_stimulus_offset__v=1__trial=84__condition=go__digit=8__block=1__phase=support__practice=0,6313.015648400,6313.015851300
dynamic_sart_response_window_close__v=1__trial=84__condition=go__digit=8__block=1__phase=support__practice=0,6314.366384600,6314.366673200
dynamic_sart_stimulus_onset__v=1__trial=85__condition=no_go__digit=3__block=1__phase=support__practice=0,6314.366426400,6314.366824700
dynamic_sart_trial_complete__v=1__trial=84__condition=go__digit=8__block=1__phase=support__practice=0,6314.366384600,6314.372463900
dynamic_sart_stimulus_offset__v=1__trial=85__condition=no_go__digit=3__block=1__phase=support__practice=0,6314.615474300,6314.616069900
dynamic_sart_response_window_close__v=1__trial=85__condition=no_go__digit=3__block=1__phase=support__practice=0,6315.972809400,6315.973097000
dynamic_sart_stimulus_onset__v=1__trial=86__condition=go__digit=1__block=1__phase=support__practice=0,6315.972848200,6315.973278500
dynamic_sart_trial_complete__v=1__trial=85__condition=no_go__digit=3__block=1__phase=support__practice=0,6315.972809400,6315.979165900
dynamic_sart_stimulus_offset__v=1__trial=86__condition=go__digit=1__block=1__phase=support__practice=0,6316.222958700,6316.223588100
dynamic_sart_response_window_close__v=1__trial=86__condition=go__digit=1__block=1__phase=support__practice=0,6317.573094000,6317.573339900
dynamic_sart_stimulus_onset__v=1__trial=87__condition=go__digit=5__block=1__phase=support__practice=0,6317.573133700,6317.573576300
dynamic_sart_trial_complete__v=1__trial=86__condition=go__digit=1__block=1__phase=support__practice=0,6317.573094000,6317.579300700
dynamic_sart_stimulus_offset__v=1__trial=87__condition=go__digit=5__block=1__phase=support__practice=0,6317.822895600,6317.823483200
dynamic_sart_response_window_close__v=1__trial=87__condition=go__digit=5__block=1__phase=support__practice=0,6319.173015400,6319.173353100
dynamic_sart_stimulus_onset__v=1__trial=88__condition=no_go__digit=3__block=1__phase=support__practice=0,6319.173056100,6319.173523200
dynamic_sart_trial_complete__v=1__trial=87__condition=go__digit=5__block=1__phase=support__practice=0,6319.173015400,6319.179154900
dynamic_sart_stimulus_offset__v=1__trial=88__condition=no_go__digit=3__block=1__phase=support__practice=0,6319.423280100,6319.423690200
dynamic_sart_response_window_close__v=1__trial=88__condition=no_go__digit=3__block=1__phase=support__practice=0,6320.773090000,6320.773377400
dynamic_sart_stimulus_onset__v=1__trial=89__condition=no_go__digit=3__block=1__phase=support__practice=0,6320.773127100,6320.773543300
dynamic_sart_trial_complete__v=1__trial=88__condition=no_go__digit=3__block=1__phase=support__practice=0,6320.773090000,6320.779194100
dynamic_sart_stimulus_offset__v=1__trial=89__condition=no_go__digit=3__block=1__phase=support__practice=0,6321.023671600,6321.023888800
dynamic_sart_response_window_close__v=1__trial=89__condition=no_go__digit=3__block=1__phase=support__practice=0,6322.372816200,6322.373411800
dynamic_sart_stimulus_onset__v=1__trial=90__condition=go__digit=2__block=1__phase=support__practice=0,6322.372857600,6322.373597000
dynamic_sart_trial_complete__v=1__trial=89__condition=no_go__digit=3__block=1__phase=support__practice=0,6322.372816200,6322.379806500
dynamic_sart_recorder_warning__v=1__trial=91__condition=go__digit=9__block=1__phase=support__practice=0,6322.383995600,6322.384203900
dynamic_sart_stimulus_offset__v=1__trial=90__condition=go__digit=2__block=1__phase=support__practice=0,6322.623047700,6322.623628500
dynamic_sart_response_window_close__v=1__trial=90__condition=go__digit=2__block=1__phase=support__practice=0,6323.972914600,6323.973230000
dynamic_sart_stimulus_onset__v=1__trial=91__condition=go__digit=9__block=1__phase=support__practice=0,6323.972952100,6323.973390700
dynamic_sart_trial_complete__v=1__trial=90__condition=go__digit=2__block=1__phase=support__practice=0,6323.972914600,6323.982855400
dynamic_sart_stimulus_offset__v=1__trial=91__condition=go__digit=9__block=1__phase=support__practice=0,6324.222926400,6324.223621400
dynamic_sart_response_window_close__v=1__trial=91__condition=go__digit=9__block=1__phase=support__practice=0,6325.575229800,6325.575515800
dynamic_sart_stimulus_onset__v=1__trial=92__condition=go__digit=4__block=1__phase=support__practice=0,6325.575268200,6325.575666700
dynamic_sart_trial_complete__v=1__trial=91__condition=go__digit=9__block=1__phase=support__practice=0,6325.575229800,6325.581914400
dynamic_sart_stimulus_offset__v=1__trial=92__condition=go__digit=4__block=1__phase=support__practice=0,6325.831081900,6325.831615600
dynamic_sart_response_window_close__v=1__trial=92__condition=go__digit=4__block=1__phase=support__practice=0,6327.173138400,6327.173687100
dynamic_sart_stimulus_onset__v=1__trial=93__condition=go__digit=6__block=1__phase=support__practice=0,6327.173178400,6327.173838600
dynamic_sart_trial_complete__v=1__trial=92__condition=go__digit=4__block=1__phase=support__practice=0,6327.173138400,6327.178576100
dynamic_sart_stimulus_offset__v=1__trial=93__condition=go__digit=6__block=1__phase=support__practice=0,6327.422939500,6327.423538300
dynamic_sart_response_window_close__v=1__trial=93__condition=go__digit=6__block=1__phase=support__practice=0,6328.773091500,6328.773378600
dynamic_sart_stimulus_onset__v=1__trial=94__condition=go__digit=0__block=1__phase=support__practice=0,6328.773130100,6328.773532600
dynamic_sart_trial_complete__v=1__trial=93__condition=go__digit=6__block=1__phase=support__practice=0,6328.773091500,6328.779496200
dynamic_sart_stimulus_offset__v=1__trial=94__condition=go__digit=0__block=1__phase=support__practice=0,6329.023265300,6329.023875900
dynamic_sart_response_window_close__v=1__trial=94__condition=go__digit=0__block=1__phase=support__practice=0,6330.372981500,6330.373263700
dynamic_sart_stimulus_onset__v=1__trial=95__condition=go__digit=8__block=1__phase=support__practice=0,6330.373019300,6330.373432600
dynamic_sart_trial_complete__v=1__trial=94__condition=go__digit=0__block=1__phase=support__practice=0,6330.372981500,6330.379182900
dynamic_sart_recorder_warning__v=1__trial=96__condition=go__digit=9__block=1__phase=support__practice=0,6330.394455700,6330.394685200
dynamic_sart_stimulus_offset__v=1__trial=95__condition=go__digit=8__block=1__phase=support__practice=0,6330.622966400,6330.623199600
dynamic_sart_response_window_close__v=1__trial=95__condition=go__digit=8__block=1__phase=support__practice=0,6331.972978500,6331.973278700
dynamic_sart_stimulus_onset__v=1__trial=96__condition=go__digit=9__block=1__phase=support__practice=0,6331.973018900,6331.973439000
dynamic_sart_trial_complete__v=1__trial=95__condition=go__digit=8__block=1__phase=support__practice=0,6331.972978500,6331.979134500
dynamic_sart_stimulus_offset__v=1__trial=96__condition=go__digit=9__block=1__phase=support__practice=0,6332.223218900,6332.223828500
dynamic_sart_response_window_close__v=1__trial=96__condition=go__digit=9__block=1__phase=support__practice=0,6333.575075100,6333.575391300
dynamic_sart_stimulus_onset__v=1__trial=97__condition=go__digit=4__block=1__phase=support__practice=0,6333.575116500,6333.575589800
dynamic_sart_trial_complete__v=1__trial=96__condition=go__digit=9__block=1__phase=support__practice=0,6333.575075100,6333.581594500
